KEY,en 
PASSIVE_ELEMENTALATTUNEMENT_DESC,Произнесение стихийных заклинаний наделяет вашу базовую атаку этими стихиями и соответствующими эффектами на оставшуюся часть боя.
PASSIVE_ELEMENTALATTUNEMENT2_DESC,"Произнесение стихийных заклинаний наделяет вашу базовую атаку этими стихиями и соответствующими эффектами на оставшуюся часть боя.
Стихийные заклинания стоят на -2 маны меньше."
PASSIVE_LATENTENERGY_NAME,Скрытая энергия
PASSIVE_LATENTENERGY_DESC,"Когда союзник тратит ману, получает +2 к магическому урону до следующего использования магии."
PASSIVE_LATENTENERGY2_DESC,"Когда союзник тратит ману, получает +2 к магическому урону до следующего использования магии и +2 маны. "
PASSIVE_FIVE_NAME,Пять
PASSIVE_FIVE_DESC,"Когда вы заканчиваете ход ровно с 5 маны, получаете +5 [img:shield] и временно +5 Кинетических шипов до конца следующего хода. "
PASSIVE_FIVE2_DESC,"Когда вы заканчиваете ход ровно с 5 маны, получаете +5 [img:shield], восстанавливаете 5 ОЗ и временно получаете +5 Кинетических шипов и +5 к урону до конца следующего хода. "
PASSIVE_MAGICGURU_NAME,Гуру магии
PASSIVE_MAGICGURU_DESC,"Ваши союзники имеют +1 к регенерации маны. Когда союзник тратит 7+ маны на заклинание, он получает Усиление всех характеристик."
PASSIVE_MAGICGURU2_DESC,"Ваши союзники имеют +1 к регенерации маны. Когда союзник тратит 7+ маны на заклинание, он получает Усиление всех характеристик. Когда вы тратите ману, каждый союзник получает +1 ману."
PASSIVE_ONE_NAME,Один
PASSIVE_ONE_DESC,"Когда вы заканчиваете ход, если произнесли ровно 1 заклинание, следующее заклинание произносится дважды."
PASSIVE_ONE2_DESC,"Когда вы заканчиваете ход, если произнесли ровно 1 заклинание, следующие 2 заклинания произносятся дважды."
PASSIVE_TWO_NAME,Два
PASSIVE_TWO_DESC,"Когда вы заканчиваете ход, если произнесли ровно 2 заклинания, получаете +1 бонусную атаку.
Когда вы заканчиваете ход, если у вас ровно 2 маны, получаете +1 бонусную атаку."
PASSIVE_TWO2_DESC,"Когда вы заканчиваете ход, если произнесли ровно 2 заклинания, получаете +1 бонусную атаку и передвижение.
Когда вы заканчиваете ход, если у вас ровно 2 маны, получаете +1 бонусную атаку и передвижение."
PASSIVE_FOUR_NAME,Четыре
PASSIVE_FOUR_DESC,"Когда вы заканчиваете ход, если у вас ровно 4 маны, получаете +1 [img:int] и +1 к магическому урону."
PASSIVE_FOUR2_DESC,"Когда вы заканчиваете ход, если у вас ровно 4 маны, получаете +1 [img:int], +1 к магическому урону, +1 Кинетические шипы и +1 Святой щит."
//psychic,
PASSIVE_FLYING_NAME,Антигравитация
PASSIVE_FLYING_DESC,"У вас Летающее передвижение. При использовании способности стихии Гравитации получаете +1 [img:spd].
Заклинания стихии Гравитации стоят на -1 ману меньше."
PASSIVE_FLYING2_DESC,"У вас Летающее передвижение. При использовании способности стихии Гравитации получаете +2 [img:spd].
Заклинания стихии Гравитации стоят на -2 маны меньше.
"
PASSIVE_SOULSHATTER_NAME,Сокрушение души
PASSIVE_SOULSHATTER_DESC,При убийстве существа наносит 1 урона всем врагам.
PASSIVE_SOULSHATTER2_DESC,При убийстве существа наносит 2 урона всем врагам.
PASSIVE_GLOW_NAME,Свечение
PASSIVE_GLOW_DESC,Ваша базовая атака накладывает Слепоту.
PASSIVE_GLOW2_DESC,Весь наносимый вами урон накладывает Слепоту.
PASSIVE_BLINK_NAME,Мерцание
PASSIVE_BLINK_DESC,"33% шанс телепортироваться на случайную клетку, когда враг берёт вас на прицел."
PASSIVE_BLINK2_DESC,"50% шанс телепортироваться на случайную клетку, когда враг берёт вас на прицел."
PASSIVE_FULLPOWER_NAME,Полная мощь
PASSIVE_FULLPOWER_DESC,"Пока мана полна, ваша базовая атака наносит тройной урон и имеет +3 к Отбрасыванию."
PASSIVE_FULLPOWER2_DESC,"Пока мана полна, ваша базовая атака наносит тройной урон и имеет +3 к Отбрасыванию.
Бонусная способность: Вырастить голову."
PASSIVE_REALITYSHATTER_NAME,Разрушение реальности
PASSIVE_REALITYSHATTER_DESC,Способности стихии Гравитации создают Парящее стекло.
PASSIVE_REALITYSHATTER2_DESC,Способности стихии Гравитации создают Парящее стекло и накладывают Кровотечение 1. 
PASSIVE_MENTALSTORM_NAME,Ментальный шторм
PASSIVE_MENTALSTORM_DESC,Получает +1 Заряд при произнесении заклинания.
PASSIVE_MENTALSTORM2_DESC,Получает +2 Заряда при произнесении заклинания.
PASSIVE_WITHER_NAME,Увядание
PASSIVE_WITHER_DESC,Способности стихии Гравитации накладывают случайный негативный эффект при использовании на врагов.
PASSIVE_WITHER2_DESC,Способности стихии Гравитации накладывают случайный негативный эффект при использовании на врагов. При наложении негативного эффекта накладывает +1 этого эффекта.
PASSIVE_FLOURISH_NAME,Расцвет
PASSIVE_FLOURISH_DESC,Способности стихии Гравитации не вредят союзникам. Способности стихии Гравитации дают случайный положительный эффект при использовании на союзниках. При наложении положительного эффекта накладывает +1 этого эффекта.
PASSIVE_FLOURISH2_DESC,Способности стихии Гравитации не вредят союзникам. Способности стихии Гравитации дают случайный положительный эффект при использовании на союзниках. При наложении положительного эффекта накладывает +2 этого эффекта.
PASSIVE_PSYSMACK_NAME,Псиудар
PASSIVE_PSYSMACK_DESC,Урон от Отбрасывания вами и вашими союзниками удваивается.
PASSIVE_PSYSMACK2_DESC,"Урон и дистанция Отбрасывания вами и вашими союзниками удваиваются, а также имеют Цепное отбрасывание."
PASSIVE_BECKON_NAME,Притяжение
PASSIVE_BECKON_DESC,Ваша базовая атака имеет +4 к Отбрасыванию.
PASSIVE_BECKON2_DESC,Ваша базовая атака имеет +4 к Отбрасыванию и Цепное отбрасывание.
PASSIVE_MINDTEMPEST_NAME,Буря разума
PASSIVE_MINDTEMPEST_DESC,После каждого шестого произнесённого вами заклинания получаете Усиление всех характеристик и +1 к магическому урону.
PASSIVE_MINDTEMPEST2_DESC,"После каждого шестого произнесённого вами заклинания получаете Усиление всех характеристик, +1 к магическому урону, а стоимость ваших заклинаний снижается на 1 ману."
PASSIVE_OVERFLOW_NAME,Переполнение
PASSIVE_OVERFLOW_DESC,"Пока мана полна, получаете +2 Стойка и Летающее передвижение. Ваша мана не имеет верхнего предела."
PASSIVE_OVERFLOW2_DESC,"Пока мана полна, получаете +2 Стойка и Телепортацию. Ваша мана не имеет верхнего предела."
PASSIVE_OMNISCIENCE_NAME,Всеведение
PASSIVE_OMNISCIENCE_DESC,Вы видите ВСЁ. Ограничения линии обзора игнорируются.
PASSIVE_OMNISCIENCE2_DESC,Вы видите ВСЁ. Ограничения линии обзора игнорируются.
PASSIVE_PSIONICREPEL_NAME,Псионическое отталкивание
PASSIVE_PSIONICREPEL_DESC,"Существа, которые атакуют вас или вступают в контакт, отбрасываются на 10 клеток."
PASSIVE_PSIONICREPEL2_DESC,"Существа, которые атакуют вас или вступают в контакт, отбрасываются на 10 клеток и обездвиживаются."
PASSIVE_ENLIGHTENED_NAME,Просветление
PASSIVE_ENLIGHTENED_DESC,"Пока мана полна, первое заклинание каждого хода бесплатно."
PASSIVE_ENLIGHTENED2_DESC,"Пока мана полна, все ваши заклинания можно произнести бесплатно один раз за ход."
PASSIVE_MADVISAGE_NAME,Безумный лик
PASSIVE_MADVISAGE_DESC,"Все получаемые вами травмы — это Обезображивание.
Пока мана полна, ваше базовое действие накладывает Безумие.
Пока у вас 0 или менее [img:cha], вы можете атаковать дополнительный раз за ход."
PASSIVE_MADVISAGE2_DESC,"Все ваши ранения становятся Обезображиванием.
Юниты, которые касаются вас или атакуют вас, получают Безумие.
При полной мане ваша базовая атака накладывает Безумие.
При 0 [img:cha] вы можете атаковать на 2 раза больше за ход."
PASSIVE_POWERUP_NAME,Усиление
PASSIVE_POWERUP_DESC,При получении избыточной маны вы получаете +1 к магическому урону и +1 [img:int].
PASSIVE_POWERUP2_DESC,"При получении избыточной маны вы получаете +1 к магическому урону, +1 [img:int] и +1 [img:divineshield]."
PASSIVE_TRUESIGHT_NAME,Истинное зрение
PASSIVE_TRUESIGHT_DESC,Вы и ваши союзники не можете промахнуться по врагам в вашей линии обзора.
PASSIVE_TRUESIGHT2_DESC,Вы и ваши союзники не можете промахнуться по врагам в вашей линии обзора. Физические атаки союзников получают +50% к шансу критического удара по этим врагам.
PASSIVE_BRAINGEYSER_NAME,Мозговой гейзер
PASSIVE_BRAINGEYSER_DESC,При получении избыточной маны вы испускаете столько же Искр.
PASSIVE_BRAINGEYSER2_DESC,При получении избыточной маны вы испускаете столько же Искр и снимаете все свои дебаффы.
PASSIVE_GRAVITYWELL_NAME,Гравитационный колодец
PASSIVE_GRAVITYWELL_DESC,"Когда юнита отбрасывают через клетку рядом с вами, вы останавливаете его и накладываете Оглушение."
PASSIVE_GRAVITYWELL2_DESC,"Когда юнита отбрасывают через клетку рядом с вами, вы останавливаете его, накладываете Оглушение и наносите 5 урона."
PASSIVE_DRAG_NAME,Волочение
PASSIVE_DRAG_DESC,Отбрасываемые враги получают 1 урон за каждую пройденную клетку.
PASSIVE_DRAG2_DESC,Отбрасываемые враги получают 2 урона за каждую пройденную клетку.
PASSIVE_TWIDDLE_NAME,Вертлявость
PASSIVE_TWIDDLE_DESC,"Ваша базовая атака наносит 0 урона, но вы можете использовать её на 2 раза больше за ход."
PASSIVE_TWIDDLE2_DESC,"Начинайте каждый бой с +5 бонусных атак. Ваша базовая атака наносит 0 урона, но вы можете использовать её на 2 раза больше за ход."
PASSIVE_REPRESSEDMEMORIES_NAME,Подавленные воспоминания
PASSIVE_REPRESSEDMEMORIES_DESC,"При трате маны вы произносите случайное заклинание Медиума, стоящее меньше потраченной маны."
PASSIVE_REPRESSEDMEMORIES2_DESC,"При трате маны вы произносите случайное заклинание любого класса, стоящее меньше потраченной маны."
PASSIVE_ELDRITCHVISAGE_NAME,Потустороннний лик
PASSIVE_ELDRITCHVISAGE_DESC,В начале вашего хода накладывает Магическую слабость 1 на всех врагов в вашей линии обзора.
PASSIVE_ELDRITCHVISAGE2_DESC,В начале вашего хода накладывает Магическую слабость 1 и Метку на всех врагов в вашей линии обзора.
//Jester,
PASSIVE_SUPERLUCK_NAME,Суперудача
PASSIVE_SUPERLUCK_DESC,
PASSIVE_SUPERLUCK2_DESC,
PASSIVE_GOOFBALL_NAME,Шут гороховый
PASSIVE_GOOFBALL_DESC,Получите дополнительный ход в начале каждого раунда.
PASSIVE_GOOFBALL2_DESC,Получите 2 дополнительных хода в начале каждого раунда.
//disorders,
DISORDER_RABIES_NAME,Бешенство
DISORDER_RABIES_DESC,"Ваша базовая атака — ближний бой. Вы не можете носить броню на лицо.
После каждого боя вы получаете +2 [img:str] и -1 [img:int].
Если ваш [img:int] равен 0 или ниже, вы получаете Безумие."
DISORDER_BOILS_NAME,Нарывы
DISORDER_BOILS_DESC,"+1 Стойка.
При получении удара вы оставляете лужу слизи. Вы не можете носить броню на лицо."
DISORDER_DEPRESSION_NAME,Депрессия
DISORDER_DEPRESSION_DESC,Соседние юниты получают Снижение всех характеристик 2.
DISORDER_BROKENLIMB_NAME,Сломанная конечность
DISORDER_BROKENLIMB_DESC,Вы не можете экипировать безделушки и расходники. +2 Шипы.
DISORDER_WRENCHEDNECK_NAME,Свёрнутая шея
DISORDER_WRENCHEDNECK_DESC,Вы не можете носить броню на шею. Удвойте эффекты вашей брони на голову.
DISORDER_DECLAWED_NAME,Без когтей
DISORDER_DECLAWED_DESC,Вы не можете экипировать оружие.
DISORDER_HEADTRAUMA_NAME,Травма головы
DISORDER_HEADTRAUMA_DESC,Вы не можете носить броню на голову. Ваши заклинания Без ошейника стоят на -2 маны меньше.
DISORDER_DEEPCUT_NAME,Глубокий порез
DISORDER_DEEPCUT_DESC,"Кровотечение 1.
Вы не можете экипировать безделушки и расходники.
Бонусная способность: Кровобешенство."
DISORDER_PUNCTUREDEYE_NAME,Проколотый глаз
DISORDER_PUNCTUREDEYE_DESC,"+10% шанс промаха.
Вы не можете носить броню на лицо. Получите безделушку-глазное яблоко."
DISORDER_OCD_NAME,Обсессивно-компульсивное расстройство
DISORDER_OCD_DESC,"Бонусная способность: Вылизывание.
В конце вашего хода, если вы не использовали Вылизывание, вы получаете 2 урона."
DISORDER_DISTEMPER_NAME,Чумка
DISORDER_DISTEMPER_DESC,"В конце каждого боя вы получаете +10% шанс крита, +25% урон крита и +5% шанс промаха. Навсегда.
Вы не можете носить броню на лицо."
DISORDER_DISTEMPERMAX_DESC,"+50% шанс промаха, +100% шанс крита, +250% урон крита.
Ваше действие перемещения используется случайно каждый ход."
DISORDER_BRAINDAMAGE_NAME,Повреждение мозга
DISORDER_BRAINDAMAGE_DESC,Вы не можете использовать предметы. +2 Стойка.
DISORDER_SEVEREDTHUMB_NAME,Отрубленный палец
DISORDER_SEVEREDTHUMB_DESC,Вы не можете экипировать оружие. В начале каждого боя появляется подбираемая еда.
DISORDER_PTSD_NAME,Посттравматическое стрессовое расстройство
DISORDER_PTSD_DESC,При получении урона вы получаете Страх и +2 к урону.
DISORDER_IBS_NAME,Синдром раздражённого кишечника
DISORDER_IBS_DESC,При получении урона вы какаете.
DISORDER_DYSKINESIA_NAME,Дискинезия
DISORDER_DYSKINESIA_DESC,"Когда вы завершаете движение, все соседние юниты отбрасываются на 1 клетку."
DISORDER_ANEMIA_NAME,Анемия
DISORDER_ANEMIA_DESC,"При получении урона есть 10% шанс получить Кровотечение 1.
Вы получаете 2 Заряда за каждый урон от Кровотечения."
DISORDER_EMPATH_NAME,Эмпат
DISORDER_EMPATH_DESC,"Получаете 1 урона, когда наносите урон.
Ваши исцеления лечат на 1 больше."
DISORDER_INFESTATION_NAME,Заражение
DISORDER_INFESTATION_DESC,В начале вашего хода есть 50% шанс призвать фамильяра-Личинку и 15% шанс призвать вражескую Блоху.
DISORDER_LEPROSY_NAME,Проказа
DISORDER_LEPROSY_DESC,Ушиб 2. При получении удара появляется подбираемая еда.
DISORDER_ASRFIGHT_NAME,Острая реакция на стресс: Бой
DISORDER_ASRFIGHT_DESC,+6 [img:str] при 5 или менее ОЗ.
DISORDER_ASRFLIGHT_NAME,Острая реакция на стресс: Бегство
DISORDER_ASRFLIGHT_DESC,+6 [img:spd] при 5 или менее ОЗ.
DISORDER_BLOODFRENZY_NAME,Кровавое безумие
DISORDER_BLOODFRENZY_DESC,"Когда вы убиваете юнита, получите дополнительный ход с Безумием."
DISORDER_SHUNNED_NAME,Изгой
DISORDER_SHUNNED_DESC,"Ходите последним.
Ваши исцеления лечат на 2 меньше. +15% шанс уклонения."
DISORDER_DYSENTERY_NAME,Дизентерия
DISORDER_DYSENTERY_DESC,50% шанс оставить горящие какашки прямо за собой в конце хода.
DISORDER_ANXIETY_NAME,Тревожность
DISORDER_ANXIETY_DESC,+10% шанс Уклонения. При получении урона убегаете от источника.
DISORDER_KAMIKAZE_NAME,Камикадзе
DISORDER_KAMIKAZE_DESC,Вы взрываетесь при гибели. 
DISORDER_TRAUMATOPHOBIA_NAME,Травматофобия
DISORDER_TRAUMATOPHOBIA_DESC,При получении урона перемещаетесь на 1 клетку от источника.
DISORDER_STOCKHOLMSYNDROME_NAME,Стокгольмский синдром
DISORDER_STOCKHOLMSYNDROME_DESC,При получении урона перемещаетесь к источнику.
DISORDER_VIOLENTOUTBURSTS_NAME,Вспышки агрессии
DISORDER_VIOLENTOUTBURSTS_DESC,"В конце хода вы рывком преодолеваете 2 клетки вперёд, атакуете с Отбрасыванием и получаете 1 урона."
DISORDER_GAMBLINGADDICT_NAME,Игровая зависимость
DISORDER_GAMBLINGADDICT_DESC,"+33% шанс промаха.
100% шанс критического удара."
DISORDER_SCLERODERMA_NAME,Склеродермия
DISORDER_SCLERODERMA_DESC,"В начале каждого боя вы теряете все ОЗ кроме 1, но получаете столько же [img:shield]."
DISORDER_PACIFIST_NAME,Пацифист
DISORDER_PACIFIST_DESC,"Вы не можете убивать юнитов. Если вы завершаете ход, не использовав базовую атаку, получите 7 маны."
DISORDER_GIGACHAD_NAME,ГИГАЧАД
DISORDER_GIGACHAD_DESC,
DISORDER_IMPOSTERSYNDROME_NAME,Синдром самозванца
DISORDER_IMPOSTERSYNDROME_DESC,Вы весьма подозрительны…
DISORDER_VEGAN_NAME,Веган
DISORDER_VEGAN_DESC,Вы не едите мясо.
DISORDER_ZOOMIES_NAME,Дурилка
DISORDER_ZOOMIES_DESC,Ваше действие перемещения — это рывковая атака.
DISORDER_SCHRODINGERDISORDER_NAME,Синдром Шрёдингера
DISORDER_SCHRODINGERDISORDER_DESC,50% шанс начать бой мёртвым — или живым с полным ОЗ и повышением всех характеристик.
DISORDER_SCALYSCABS_NAME,Чешуйчатые струпья
DISORDER_SCALYSCABS_DESC,
DISORDER_FATTYLIVER_NAME,Жирная печень
DISORDER_FATTYLIVER_DESC,При потере ОЗ вы безвозвратно теряете 1 [img:con].
DISORDER_COMMONCOLD_NAME,Обычная простуда
DISORDER_COMMONCOLD_DESC,Начинайте каждый бой со Снижением всех характеристик. 30% шанс выздороветь в конце каждого раунда. Заразно.
DISORDER_POX_NAME,Оспа
DISORDER_POX_DESC,10% шанс пропустить ход ради почёсывания. Базовая атака с 50% шансом накладывает Яд 1. 5% шанс выздороветь в конце каждого раунда. Заразно.
DISORDER_PSYCHOSIS_NAME,Психоз
DISORDER_PSYCHOSIS_DESC,После первого хода вы получаете перманентное Безумие.
DISORDER_NECROSIS_NAME,Некроз
DISORDER_NECROSIS_DESC,"При получении урона вы получаете -1 [img:con], -1 [img:str] и создаёте отравленную еду."
DISORDER_TOUCHED_NAME,Проклятие
DISORDER_TOUCHED_DESC,Вы больше не можете восстанавливать ОЗ.
DISORDER_CHARRED_NAME,Обугленность
DISORDER_CHARRED_DESC,Ушиб 1. Вы не можете получить Ожог.
DISORDER_IMMORTAL_NAME,Бессмертие
DISORDER_IMMORTAL_DESC,"Весь получаемый урон снижается до 1.
При получении урона вы получаете случайное ранение."
DISORDER_BADGAS_NAME,Зловонные газы
DISORDER_BADGAS_DESC,"В первом раунде ходите последним. В начале этого хода совершаете Мегапердёж, накладывающий Яд 2. "
DISORDER_TOXOPLASMOSIS_NAME,Токсоплазмоз
DISORDER_TOXOPLASMOSIS_DESC,Начинайте каждый бой с фамильяром-Крысой. Ваша базовая атака очаровывает вражеских Крыс.
DISORDER_EBOLA_NAME,Эбола
DISORDER_EBOLA_DESC,"Начинайте каждый бой с Кровотечением 3. Ваша базовая атака накладывает Кровотечение 2.
5% шанс выздороветь в конце каждого раунда. Заразно."
DISORDER_FIDGETY_NAME,Непоседливость
DISORDER_FIDGETY_DESC,В конце хода вы автоматически и бесплатно используете оружие по случайному юниту в радиусе действия.
DISORDER_NARCOLEPSY_NAME,Нарколепсия
DISORDER_NARCOLEPSY_DESC,"В конце хода вы засыпаете, восстанавливаете 10 ОЗ и получаете 7 маны."
DISORDER_PARANOIA_NAME,Паранойя
DISORDER_PARANOIA_DESC,"Когда юнит завершает движение прямо за вами, вы атакуете его и получаете Страх. "
DISORDER_EATINGDISORDER_NAME,Расстройство пищевого поведения
DISORDER_EATINGDISORDER_DESC,"Удваивает эффекты ваших расходников, но вы путаетесь в том, как их есть."
DISORDER_GASTRITIS_NAME,Гастрит
DISORDER_GASTRITIS_DESC,В конце хода вы пускаете газы и отравляете всех соседних юнитов.
DISORDER_HYPOMANIA_NAME,Гипомания
DISORDER_HYPOMANIA_DESC,"Начинайте каждый бой с 3 бонусными ходами, после чего больше никогда не ходите."
DISORDER_HYPERSOMNIA_NAME,Гиперсомния
DISORDER_HYPERSOMNIA_DESC,Начинайте каждый бой в состоянии сна и с полным здоровьем.
DISORDER_KIDNEYSTONE_NAME,Камни в почках
DISORDER_KIDNEYSTONE_DESC,В конце хода вы получаете 1 урона и выходит почечный камень.
DISORDER_CANCER_NAME,Рак
DISORDER_CANCER_DESC,В конце каждого боя вы навсегда теряете 3 случайные характеристики и получаете случайную мутацию.
DISORDER_STINKY_NAME,Вонючка
DISORDER_STINKY_DESC,Соседние юниты отходят от вас в начале своих ходов.
DISORDER_INCONTINENCE_NAME,Недержание
DISORDER_INCONTINENCE_DESC,При получении урона вы писаетесь.
DISORDER_FOSSILIZED_NAME,Окаменелость
DISORDER_FOSSILIZED_DESC,+2 Стойка. Скользите как камень при каждом получении удара.
DISORDER_TRISKAIDEKAPHOBIA_NAME,Трискаидекафобия
DISORDER_TRISKAIDEKAPHOBIA_DESC,Ваши заклинания стоят 0 маны. 13-е заклинание за приключение убивает вас и уничтожает ваше тело.
DISORDER_AUTISM_NAME,Аутизм
DISORDER_AUTISM_DESC,Заклинания с рождения стоят на 2 маны меньше. Остальные заклинания стоят на 1 ману больше.
DISORDER_TOURETTES_NAME,Синдром Туретта
DISORDER_TOURETTES_DESC,В начале вашего хода с шансом 33% вы бесплатно применяете одно из своих заклинаний по случайной цели.
DISORDER_ALBINISM_NAME,Альбинизм
DISORDER_ALBINISM_DESC,"Огненный урон, который вы получаете, накладывает +3 Ожога.
Ваша базовая атака имеет 25% шанс наложить Страх."
DISORDER_SLEEPPARALYSIS_NAME,Сонный паралич
DISORDER_SLEEPPARALYSIS_DESC,"Когда вы засыпаете, появляется демон сонного паралича с Безумием! Вы не проснётесь, пока его не убьют.
Выучите заклинание Отдых (если есть свободный слот заклинания)."
DISORDER_DIABETES_NAME,Диабет
DISORDER_DIABETES_DESC,"В конце хода, если вы не ели еду, получаете Снижение всех характеристик и Замешательство 1. Каждый раз, когда вы едите еду, снимите все дебаффы и получите +1 [img:int]."
DISORDER_BIPOLARDISORDER_NAME,Биполярное расстройство
DISORDER_BIPOLARDISORDER_DESC,"Каждый бой начинается либо с
 +5 [img:int], +5 [img:cha] и +5 [img:spd],
либо со
Снижения всех характеристик 2."
DISORDER_SOULLESS_NAME,Бездушный
DISORDER_SOULLESS_DESC,Вы невосприимчивы к баффам и дебаффам. После смерти вы не оставляете труп.
DISORDER_THESHINING_NAME,Сияние
DISORDER_THESHINING_DESC,"Ваши атаки не могут промахнуться.
+15% шанс уклонения и +15% шанс получить Страх в начале каждого хода."
DISORDER_PILLPOPPER_NAME,Зависимость
DISORDER_PILLPOPPER_DESC,"Каждый бой начинается со Снижения всех характеристик 2.
Получайте Повышение всех характеристик 3 при приёме таблетки.
С шансом 50% вы найдёте таблетку в конце каждого боя."
DISORDER_BORROWEDTIME_NAME,Время взаймы
DISORDER_BORROWEDTIME_DESC,+50% шанс уклонения. Обречённость 3.
DISORDER_BRAVE_NAME,Храбрость
DISORDER_BRAVE_DESC,"Ходите раньше.
Невосприимчивость к Страху и Безумию.
Атаки по вам никогда не промахиваются."
DISORDER_SCATOLOGICAL_NAME,Скатология
DISORDER_SCATOLOGICAL_DESC,"Исцеление 5 ОЗ при нанесении урона какашке.
В начале вашего хода, если рядом есть какашка, вы автоматически идёте к ней и съедаете её."
DISORDER_NECROPHAGE_NAME,Некрофаг
DISORDER_NECROPHAGE_DESC,"В начале хода, если рядом есть труп, вы идёте к нему и съедаете его, получая Повышение всех характеристик и исцеляя 4 ОЗ."
DISORDER_CROHNSDISEASE_NAME,Болезнь Крона
DISORDER_CROHNSDISEASE_DESC,В конце хода с шансом 20% вы накакаете повсюду!
DISORDER_PICA_NAME,Пикацизм
DISORDER_PICA_DESC,"Когда вы подбираете монету или лом, вы исцеляетесь вместо обычного эффекта подбора."
DISORDER_FELINEAIDS_NAME,Кошачий СПИД
DISORDER_FELINEAIDS_DESC,"Ваша базовая атака накладывает Яд 3 и Слабость 1.
Накладывайте Яд 3 и Слабость 1 на существ при контакте с вами.
Получайте -1 [img:con] и -1 [img:spd] в конце каждого боя навсегда."
DISORDER_DYSLEXIA_NAME,Дислексия
DISORDER_DYSLEXIA_DESC,В бою тройки и пятёрки в стоимости маны и значениях урона ваших заклинаний меняются местами. Шестёрки и девятки тоже меняются местами.
DISORDER_COVID_NAME,Ковид
DISORDER_COVID_DESC,"Каждый бой начинается со Снижения всех характеристик, Яда 1 и Слабости 1.
Ваша базовая атака накладывает Яд 1 и Слабость 1.
15% шанс выздороветь в конце каждого раунда. Заразно."
DISORDER_THEFLU_NAME,Грипп
DISORDER_THEFLU_DESC,"Каждый бой начинается с Замедления 5 и Слабости 5.
Ваша базовая атака накладывает Замедление 1 и Слабость 1.
20% шанс выздороветь в конце каждого раунда. Заразно.
"
DISORDER_BIRDFLU_NAME,Птичий грипп
DISORDER_BIRDFLU_DESC,"Каждый бой начинается в форме Пространника.
20% шанс выздороветь в конце каждого боя.
Заразно."
DISORDER_NUDIST_NAME,Нудист
DISORDER_NUDIST_DESC,"+50% шанс уклонения.
Вы не можете носить броню."
DISORDER_ELEPHANTIASIS_NAME,Слоновость
DISORDER_ELEPHANTIASIS_DESC,В конце каждого боя получайте -1 [img:spd] и +2 начального [img:shield] навсегда. После 8 боёв получите Топот.
DISORDER_GIGANTISM_NAME,Гигантизм
DISORDER_GIGANTISM_DESC,Топот.
DISORDER_DWARFISM_NAME,Карликовость
DISORDER_DWARFISM_DESC,+10% шанс уклонения.
DISORDER_PRIMORDIALDWARF_NAME,Предвечный карлик
DISORDER_PRIMORDIALDWARF_DESC,
DISORDER_SOCIOPATHY_NAME,Социопатия
DISORDER_SOCIOPATHY_DESC,В первый ход на вас действует Безумие.
DISORDER_SKILLSHAREDISORDER_NAME,Синдром Мюнхгаузена по доверенности
DISORDER_SKILLSHAREDISORDER_DESC,"Если у вас есть второе расстройство, все остальные коты в вашей группе получают его в начале каждого боя."
DISORDER_SCHIZOPHRENIA_NAME,Шизофрения
DISORDER_SCHIZOPHRENIA_DESC,"В конце хода появляется галлюцинация. У неё Безумие, она атакует любое существо, кроме вас, и исчезает после своего хода."
DISORDER_LYCANTHROPY_NAME,Ликантропия
DISORDER_LYCANTHROPY_DESC,33% шанс войти в форму Волка в начале хода.
DISORDER_WOBBLYCATSYNDROME_NAME,Синдром шаткого котёнка
DISORDER_WOBBLYCATSYNDROME_DESC,25% шанс заблокировать атаку и вместо этого быть отброшенным на 10 клеток.
DISORDER_SINGLETON_NAME,Одиночка
DISORDER_SINGLETON_DESC,"Ваши макс. ОЗ и мана уменьшены до 1.
Получаемый урон уменьшен до 1.
Ваши заклинания стоят 1 ману."
DISORDER_INSOMNIA_NAME,Бессонница
DISORDER_INSOMNIA_DESC,"Вы не можете уснуть.
Вы можете передвинуться дополнительный раз каждый ход. Усталость наступает в раунде 3."
DISORDER_PHONY_NAME,Притворщик
DISORDER_PHONY_DESC,"Каждый бой начинается с полной маной.
Вы не можете восстанавливать ману."
DISORDER_ACIDREFLUX_NAME,Кислотный рефлюкс
DISORDER_ACIDREFLUX_DESC,"Ваша базовая атака становится навесным выстрелом с уроном по площади, но наносит 2 урона вам."
DISORDER_SPONTANEOUSCOMBUSTION_NAME,Самовозгорание
DISORDER_SPONTANEOUSCOMBUSTION_DESC,При получении урона от способности с шансом 15% вы накладываете Ожог 5 на себя и соседних существ.
DISORDER_THEHUNGER_NAME,Голод
DISORDER_THEHUNGER_DESC,"Ваша базовая атака имеет вампиризм.
Если вы не нанесли урон существу в свой ход, получаете Безумие 1."
DISORDER_PARAPELEGIC_NAME,Паралич нижних конечностей
DISORDER_PARAPELEGIC_DESC,"Дальность всех ваших способностей передвижения, рывка и прыжка ограничена 1, если они не телепортируют.
Враги не будут приоритетно атаковать вас."
DISORDER_OSTEOGENESISIMPERFECTA_NAME,Несовершенный остеогенез
DISORDER_OSTEOGENESISIMPERFECTA_DESC,"+2 Ушиб, +2 Кровавые шипы и +2 Шипы.
При падении в бою вы получаете дополнительное ранение."
DISORDER_GARGANTUAN_NAME,Исполинский
DISORDER_GARGANTUAN_DESC,Вы навсегда неподвижны.
DISORDER_BRAINDEAD_NAME,Овощ
