KEY,en,notes,sp,fr,de,it,pt-br
NPC_MAP_TOOLTIP_ORGANGRINDER,"Wants dead cats.
(Will collect dead cats from your adventures automatically)",,"Quiere gatos muertos.
(Recogerá automáticamente los gatos muertos de tus aventuras).","Recherche des chats morts.
(Collectera automatiquement les chats morts durant vos aventures.)","Will tote Katzen.
(Sammelt nach Abenteuern automatisch tote Katzen ein)","Cerca gatti morti.
(Raccoglierà automaticamente i gatti morti dalle tue avventure)","Deseja gatos mortos.
(Coleta automaticamente gatos mortos de suas aventuras)"
NPC_MAP_TOOLTIP_NEXTREWARD,Next Reward: {reward},see npc_favor_unlocks.csv for what {reward} looks like here,Próxima recompensa: {reward},Prochaine récompense&nbsp;: {reward},Nächste Belohnung: {reward},Prossima ricompensa: {reward},Próxima recompensa: {reward}
NPC_MAP_HEADER,Boon County,,Condado Bonanza,Boon County,Boon County,Contea di Boon,Condado de Boon
NPC_PIPEMAP_HEADER,Send {Catname} to:,,Destino de {Catname}:,Envoyer {Catname} à&nbsp;:,{Catname} schicken an:,Invia {Catname} a:,Enviar {Catname} para:
NPC_PIPEMAP_HEADER_M,,,,,,,
NPC_PIPEMAP_HEADER_F,,,,,,,
NPC_PIPEMAP_HEADER_N,,,,,,,
NPC_PIPEMAP_TOOLTIP_TRASH,Get rid of {Catname} without receiving any favor or rewards.,,Deshazte de {Catname} sin recibir ningún favor ni recompensas.,Faire disparaître {Catname} sans recevoir aucune faveur ni récompense.,"{Catname} loswerden, ohne eine Belohnung zu erhalten.",Sbarazzati di {Catname} senza ricevere favori o ricompense.,Livre-se de {Catname} sem receber qualquer favor ou recompensa.
NPC_PIPEMAP_TOOLTIP_TRASH_M,,,,,,,
NPC_PIPEMAP_TOOLTIP_TRASH_F,,,,,,,
NPC_PIPEMAP_TOOLTIP_TRASH_N,,,,,,,
,,,,,,,
POPUP_UNEQUIPPED_QUEST_ITEMS,You have unequipped quest items. Please equip all quest items first.,,Tienes objetos de misión sin equipar. Equípalos todos antes.,Vous avez retiré des objets de quête. Équipez d'abord tous les objets de quête.,Du hast unausgerüstete Questgegenstände. Rüste zuerst alle benötigten Questgegenstände aus.,Hai oggetti missione non equipaggiati. Equipaggia prima tutti gli oggetti missione.,"Você possui itens da missão não equipados. Por favor, equipe todos os itens da missão primeiro."
POPUP_TRY_EQUIP_PARASITE_QUEST_ITEMS,Please equip all quest items before equipping this unremovable item.,,Equipa todos los objetos de misión antes de equipar este objeto que no se puede quitar.,Équipez d'abord tous les objets de quête avant d'équiper cet objet impossible à retirer.,"Bitte rüste alle Questgegenstände aus, bevor du diesen nicht entfernbaren Gegenstand ausrüstest.",Equipaggia tutti gli oggetti missione prima di equipaggiare questo oggetto non rimovibile.,"Por favor, equipe todos os itens da missão antes de equipar este item que não pode ser removido."
POPUP_TRY_EQUIP_PARASITE,"Once equipped, this item cannot be removed. Are you sure you wish to equip it to this cat?",,"Una vez equipado, este objeto no se puede quitar. ¿Seguro que quieres equipárselo a este gato?","Une fois équipé, cet objet ne pourra pas être retiré. Vous voulez vraiment l'équiper sur ce chat&nbsp;?",Dieser Gegenstand kann nach dem Ausrüsten nicht entfernt werden. Wirklich ausrüsten?,"Una volta equipaggiato, quest'oggetto non potrà essere rimosso. Vuoi davvero assegnarlo a questo gatto?","Após ser equipado, este item não pode ser removido. Tem certeza de que deseja equipá-lo neste gato?"
POPUP_TRY_EQUIP_MODIFIER,"Once applied, this cannot be undone, and the item will be consumed. Are you sure you wish to apply it to this cat?",,"Una vez aplicado, el objeto se consumirá y el cambio será permanente. ¿Seguro que quieres hacerlo?","Une fois appliqué, vous ne pourrez pas retourner en arrière et l'objet sera consommé. Vous voulez vraiment l'appliquer sur ce chat&nbsp;?",Dies kann nicht rückgängig gemacht werden und der Gegenstand wird verbraucht. Wirklich auf diese Katze anwenden?,"Quest'azione, una volta applicata, non sarà annullabile e l'oggetto verrà consumato. Vuoi davvero effettuarla?","Após a aplicação, isto não poderá ser desfeito e o item será consumido. Tem certeza de que deseja aplicá-lo neste gato?"
POPUP_TRY_EMBARK_COLORLESS,One or more of your cats was not given a collar. Are you sure you want them to remain collarless?,,Uno o varios de tus gatos no tienen collar. ¿Seguro que quieres que se queden sin collar?,Un ou plusieurs de vos chats sont sans collier. Vous voulez vraiment les laisser dans cet état&nbsp;?,"Eine oder mehrere deiner Katzen tragen kein Halsband. Willst du wirklich, dass sie klassenlos bleiben?",A uno o più dei tuoi gatti non è stato dato un collare. Vuoi davvero continuare?,Um ou mais de seus gatos não possui coleira. Tem certeza de que quer que eles permaneçam assim?
POPUP_TRY_RETURN_HOME_EARLY,Are you sure you want to return home instead of continuing further?,,¿Seguro que quieres volver a casa en lugar de seguir adelante?,Vous voulez vraiment rentrer chez vous et arrêter d'avancer&nbsp;?,"Willst du wirklich nach Hause zurückkehren, ohne weiterzureisen?",Vuoi davvero tornare a casa invece di proseguire?,Tem certeza de que deseja retornar para casa ao invés de prosseguir?
POPUP_TRY_DEFEND_WITH_BASELEVEL_CATS,Are you sure you want to defend your house with these cats? Some of them have no experience...,,¿Seguro que quieres defender tu casa con estos gatos? Algunos de ellos no tienen experiencia...,Vous comptez vraiment défendre votre maison avec ces chats&nbsp;? Certains d'entre eux n'ont aucune expérience...,Willst du dein Haus wirklich mit diesen Katzen verteidigen? Ein paar von ihnen haben keine Erfahrung&nbsp;…,Vuoi davvero difendere la tua casa con questi gatti? Alcuni di loro non hanno esperienza...,Tem certeza de que deseja defender sua casa com esses gatos? Alguns deles não possuem experiência...
POPUP_TRY_EMBARK_LESS_THAN_4,Are you sure you want to embark on an adventure with less than 4 cats?,,¿Seguro que quieres embarcarte en una aventura con menos de 4 gatos?,Vous comptez partir à l'aventure avec moins de 4 chats&nbsp;?,Willst du wirklich mit weniger als vier Katzen auf ein Abenteuer aufbrechen?,Vuoi davvero imbarcati in un'avventura con meno di 4 gatti?,Tem certeza de que deseja embarcar em uma aventura com menos de 4 gatos?
POPUP_TRY_DEFEND_LESS_THAN_4,Are you sure you want to defend your house with less than 4 cats?,,¿Seguro que quieres defender tu casa con menos de 4 gatos?,Vous comptez défendre votre maison avec moins de 4 chats&nbsp;?,Willst du dein Haus wirklich mit weniger als vier Katzen verteidigen?,Vuoi davvero difendere la tua casa con meno di 4 gatti?,Tem certeza de que deseja defender sua casa com menos de 4 gatos?
,,,,,,,
POPUP_TRY_RESUMMON_TINA1,Do you wish to resummon Guillotina 1?,,¿Quieres volver a invocar a Guillotina 1?,Voulez-vous réinvoquer Guillotina 1&nbsp;?,Willst du Guillotina&nbsp;1 neu beschwören?,Vuoi rievocare Guillotina 1?,Você deseja invocar Guilhotina 1 novamente?
POPUP_TRY_RESUMMON_TINA2,Do you wish to resummon Guillotina 2?,,¿Quieres volver a invocar a Guillotina 2?,Voulez-vous réinvoquer Guillotina 2&nbsp;?,Willst du Guillotina&nbsp;2 neu beschwören?,Vuoi rievocare Guillotina 2?,Você deseja invocar Guilhotina 2 novamente?
POPUP_TRY_RESUMMON_TINA3,Do you wish to resummon Guillotina 3?,,¿Quieres volver a invocar a Guillotina 3?,Voulez-vous réinvoquer Guillotina 3&nbsp;?,Willst du Guillotina&nbsp;3 neu beschwören?,Vuoi rievocare Guillotina 3?,Você deseja invocar Guilhotina 3 novamente?
POPUP_TRY_RESUMMON_PYRO,Do you wish to resummon Pyrophina?,,¿Quieres volver a invocar a Pyrophina?,Voulez-vous réinvoquer Pyrophina&nbsp;?,Willst du Pyrophina neu beschwören?,Vuoi rievocare Pyrophina?,Você deseja invocar Pyrophina novamente?
POPUP_TRY_RESUMMON_ZARA,Do you wish to resummon Zaratana?,,¿Quieres volver a invocar a Zaratana?,Voulez-vous réinvoquer Zaratana&nbsp;?,Willst du Zaratana neu beschwören?,Vuoi rievocare Zaratana?,Você deseja invocar Zaratana novamente?
POPUP_TRY_RESUMMON_KAIJUFIGHT,"Do you wish to resummon
Pyrophina vs. Zaratana?",,¿Quieres volver a invocar a Pyrophina contra Zaratana?,"Voulez-vous réinvoquer
Pyrophina contre Zaratana&nbsp;?","Willst du Pyrophina vs. Zaratana
neu beschwören?","Vuoi rievocare
Pyrophina contro Zaratana?",Você deseja invocar Pyrophina vs. Zaratana novamente?
POPUP_TRY_RESUMMON_T1,Do you wish to resummon the C-800?,,¿Quieres volver a invocar al C-800?,Voulez-vous réinvoquer C-800&nbsp;?,Willst du den C-800 neu beschwören?,Vuoi rievocare il C-800?,Você deseja invocar G-800 novamente?
POPUP_TRY_RESUMMON_T2,Do you wish to resummon the C-1000?,,¿Quieres volver a invocar al C-1000?,Voulez-vous réinvoquer C-1000&nbsp;?,Willst du den C-1000 neu beschwören?,Vuoi rievocare il C-1000?,Você deseja invocar G-1000 novamente?
POPUP_TRY_RESUMMON_T3,Do you wish to resummon Hitler III?,,¿Quieres volver a invocar a Hitler III?,Voulez-vous réinvoquer Hitler III&nbsp;?,Willst du Hitler&nbsp;III neu beschwören?,Vuoi rievocare Hitler III?,Você deseja invocar Hitler III novamente?
,,,,,,,
MAP_CAT_LEVEL,Level: {level},,Nivel: {level},Niveau&nbsp;: {level},Level: {level},Livello: {level},Nível: {level}
,,,,,,,
ITEM_TOOLTIP_ADDITION_PARASITE,Parasite.,,Parásito.,Parasite,Parasit.,Parassita.,Parasita.
ITEM_TOOLTIP_ADDITION_CURSED,Cursed.,,Maldición.,Malédiction,Verflucht.,Maledetto.,Maldição.
ITEM_TOOLTIP_ADDITION_USES,({amount} uses left),,({amount} usos restantes),(utilisations restantes&nbsp;: {amount}),({amount} Anwendungen übrig),({amount} utilizzi rimanenti),({amount} usos restantes)
ITEM_TOOLTIP_ADDITION_USES_SINGULAR,(1 use left),,(1 uso restante),(utilisations restantes&nbsp;: 1),(1 Anwendung übrig),(1 utilizzo rimanente),(1 uso restante)
ITEM_TOOLTIP_ADDITION_DURABILITY,({amount} durability left),,({amount} de durabilidad restante),(durabilité restante&nbsp;: {amount}),({amount} Haltbarkeit übrig),({amount} durata rimanente),({amount} de durabilidade restante)
ITEM_TOOLTIP_ADDITION_DURABILITY_SINGULAR,(1 durability left),,(1 de durabilidad restante),(durabilité restante&nbsp;: 1),(1 Haltbarkeit übrig),(1 durata rimanente),(1 de durabilidade restante)
ITEM_TOOLTIP_ADDITION_QUEST_LOCATION,Take it to {chaptername}.,,Lleva esto aquí: {chaptername}.,Amenez cet objet à&nbsp;: {chaptername}.,Bring den Gegenstand hierhin: {chaptername}.,Portalo qui: {chaptername}.,Levar para {chaptername}.
ITEM_TOOLTIP_ADDITION_QUEST_COMPLETE,Quest complete! Return it to Dr. Beanies for a reward!,,¡Misión cumplida! El Dr. Beanies te dará una recompensa.,Quête accomplie&nbsp;! Allez voir le Dr Beanies pour recevoir une récompense&nbsp;!,"Quest abgeschlossen! Kehre zu Dr. Beanies zurück, um eine Belohnung zu erhalten!",Missione completata! Ritorna dal dottor Beanies per una ricompensa!,Missão concluída! Retorne até o Dr. Beanies para receber uma recompensa!
ITEM_NAME_ADDITION_WORN,(Worn),,(desgaste),(Porté),(Abgenutzt),(Indossato),(Gasto)
ITEM_NAME_ADDITION_BROKEN,(Broken),,(rotura),(Brisé),(Kaputt),(Rotto),(Quebrado)
ITEM_NAME_ERROR,Unknown Item,,Objeto desconocido,Objet inconnu,Unbekannter Gegenstand,Oggetto sconosciuto,Item desconhecido
ITEM_WORN_TOOLTIP_HEADER,Worn,,Desgaste,Porté,Abgenutzt,Indossato,Gasto
ITEM_WORN_TOOLTIP,Has a 50% chance to break when returning home from an adventure.,,Tiene un 50 % de probabilidad de romperse al volver a casa tras una aventura.,Cet objet a 50&nbsp;% de chances de se briser quand vous rentrez d'une aventure.,"Geht mit einer Wahrscheinlichkeit von 50&nbsp;% kaputt, wenn du von einem Abenteuer nach Hause zurückkehrst.",Ha il 50% di probabilità di rompersi al ritorno da un'avventura.,Possui 50% de chance de quebrar ao retornar para casa de uma aventura.
ITEM_WORN_TOOLTIP2,Will break when returning home from an adventure.,,Se romperá al volver a casa tras una aventura.,Se brisera quand vous rentrerez d'une aventure.,"Geht kaputt, wenn du von einem Abenteuer nach Hause zurückkehrst.",Si romperà al ritorno da un'avventura.,Irá quebrar ao retornar para casa de uma aventura.
ITEM_BROKEN_TOOLTIP_HEADER,Broken,,Rotura,Brisé,Kaputt,Rotto,Quebrado
ITEM_BROKEN_TOOLTIP,It's trash now,,Ahora es basura.,Bon pour la poubelle.,Kann nicht mehr benutzt werden,Ora è spazzatura,Pode jogar fora
,,,,,,,
NO_CHARACTER_NAME,Nobody,,Nadie,Personne,Niemand,Nessuno,Ninguém
,,,,,,,
CAT_NAME_MOD_COOL,Cool {Catname},,{Catname} guay,{Catname} (cool),{Catname} (Cool)|999,,{Catname} legal
CAT_NAME_MOD_COOL_M,,,,,,{Catname} fantastico,
CAT_NAME_MOD_COOL_F,,,,,,{Catname} fantastica,
CAT_NAME_MOD_COOL_N,,,,,,{Catname} spettacolare,
CAT_NAME_MOD_VEGAN,{Catname} (Vegan)|999,"since multiple mods can apply to the same cat, you can append |<number> to change the priority a name mod applies
in this case, (Vegan) needs to come after other mods, so |1 means apply later. 
(higher numbers apply later)",{Catname} (dieta vegana)|999,{Catname} (végan)|999,{Catname} (Vegan)|999,,
CAT_NAME_MOD_VEGAN_M,,,,,,{Catname} (Vegano)|999,{Catname} (Vegano)|999
CAT_NAME_MOD_VEGAN_F,,,,,,{Catname} (Vegana)|999,{Catname} (Vegana)|999
CAT_NAME_MOD_VEGAN_N,,,,,,{Catname} (mangia cibo vegano)|999,
CAT_NAME_MOD_MAN,Mr. {Catname}|1,(should be Mr. regardless of {Catname}'s gender),Sr. {Catname}|1,M. {Catname}|1,Mr. {Catname}|1,Mr. {Catname}|1,Mr. {Catname}|1
CAT_NAME_MOD_MAN_M,,,,,,,
CAT_NAME_MOD_MAN_F,,,,,,,
CAT_NAME_MOD_MAN_N,,,,,,,
CAT_NAME_MOD_SUPER,Super-{Catname},,Super-{Catname},Super-{Catname},Super-{Catname},Super-{Catname},Super-{Catname}
CAT_NAME_MOD_SUPER_M,,,,,,,
CAT_NAME_MOD_SUPER_F,,,,,,,
CAT_NAME_MOD_SUPER_N,,,,,,,
CAT_NAME_MOD_AMOEBA,{Catname}?|1,,¿{Catname}?|1,{Catname}&nbsp;?|1,{Catname}?|1,{Catname}?|1,{Catname}?|1
CAT_NAME_MOD_AMOEBA_M,,,,,,,
CAT_NAME_MOD_AMOEBA_F,,,,,,,
CAT_NAME_MOD_AMOEBA_N,,,,,,,
CAT_NAME_MOD_HIPPIE,{Catname} Moonbeam,,{Catname} Rayo de Luna,{Catname} (rayon lunaire),{Catname} Mondschein,{Catname} Raggio-di-luna,{Catname} Raio Lunar
CAT_NAME_MOD_HIPPIE_M,,,,,,,
CAT_NAME_MOD_HIPPIE_F,,,,,,,
CAT_NAME_MOD_HIPPIE_N,,,,,,,
CAT_NAME_MOD_DEMONIC,Evil {Catname},,{Catname} infame,{Catname} (maléfique),{Catname} (Böse)|999,{Catname} crudele,{Catname} do mal
CAT_NAME_MOD_DEMONIC_M,,,,,,,
CAT_NAME_MOD_DEMONIC_F,,,,,,,
CAT_NAME_MOD_DEMONIC_N,,,,,,,
CAT_NAME_MOD_STEVEN,Steven|-999,,Steven|-999,Steven|-999,Steven|-999,Steven|-999,Steven|-999
CAT_NAME_MOD_DWARF,Little {Catname}|3,,Peque {Catname}|3,{Catname} (minus)|3,Little {Catname}|3,,
CAT_NAME_MOD_DWARF_M,,,,,,Piccolo {Catname}|3,{Catname} pequeno|3
CAT_NAME_MOD_DWARF_F,,,,,,Piccola {Catname}|3,{Catname} pequena|3
CAT_NAME_MOD_DWARF_N,,,,,,{Catname} junior|3,
CAT_NAME_MOD_PDWARF,Lil' {Catname}|3,,Mini-{Catname}|3,{Catname} (riquiqui)|3,Lil' {Catname}|3,{Catname} baby|3,Mini-{Catname}|3
CAT_NAME_MOD_PDWARF_M,,,,,,,
CAT_NAME_MOD_PDWARF_F,,,,,,,
CAT_NAME_MOD_PDWARF_N,,,,,,,
CAT_NAME_MOD_GIGANTISM,Big {Catname}|2,,Gran {Catname}|2,{Catname} (géant)|2,Big {Catname}|2,{Catname} grande|2,{Catname} grande|2
CAT_NAME_MOD_GIGANTISM_M,,,,,,,
CAT_NAME_MOD_GIGANTISM_F,,,,,,,
CAT_NAME_MOD_GIGANTISM_N,,,,,,,
,,,,,,,
COMBAT_UI_ENDTURN,End Turn,,Terminar turno,Fin du tour,Zug beenden,Fine del turno,Finalizar turno
COMBAT_UI_ENDTURN_TOOLTIP,End the current character's turn and go to the next one.,,Termina el turno del personaje actual y pasa al siguiente.,Met fin au tour du personnage actuel et passe au suivant.,Beende den Zug des aktuellen Charakters. Anschließend ist der nächste Charakter dran.,Termina il turno del personaggio corrente e passa a quello successivo.,Finaliza o turno do personagem atual e avança para o próximo.
COMBAT_UI_ENDTURN_TOOLTIP_HIGHLIGHTED,"End the current character's turn and go to the next one.
(You have no possible actions left)",,"Termina el turno del personaje actual y pasa al siguiente.
(No tienes más acciones disponibles).","Met fin au tour du personnage actuel et passe au suivant.
(Plus aucune action disponible)","Beende den Zug des aktuellen Charakters. Anschließend ist der nächste Charakter dran.
(Du kannst keine weiteren Aktionen ausführen)","Termina il turno del personaggio corrente e passa a quello successivo.
(Non hai più azioni possibili)","Finaliza o turno do personagem atual e avança para o próximo.
(Não há outras ações possíveis)"
COMBAT_UI_ROUNDCOUNT_POPUP,Round {round},,Ronda {round},Manche {round},Runde {round},Round {round},Rodada {round}
COMBAT_UI_VERTICAL_ROUND,"R
O
U
N
D",should always be at most 5 characters arranged vertically,"R
O
N
D
A","M
A
N
C
H
E","R
U
N
D
E","R
O
U
N
D","R
O
D
A
D"
COMBAT_UI_AMBUSHED,Ambushed!,,¡Te atacan por sorpresa!,Embuscade ennemie&nbsp;!,Ein Hinterhalt!,Imboscata!,Emboscada!
COMBAT_UI_AMBUSHING,Ambushing!,,¡Atacas por sorpresa!,"Ennemis surpris&nbsp;!
",Ein Hinterhalt für uns!,In agguato!,Emboscando!
COMBAT_UI_BATTLESTART,Battle Start!,,¡A luchar!,Début du combat&nbsp;!,Kampfbeginn!,Inizio battaglia!,A batalha começa!
COMBAT_UI_EXHAUSTIONROUND_SUBHEADER,Exhaustion sets in!,,¡El agotamiento hace estragos!,La fatigue se fait sentir&nbsp;!,Erschöpfung macht sich breit!,Subentra la fatica!,A exaustão toma conta!
COMBAT_UI_VICTORY,VICTORY!,,¡VICTORIA!,VICTOIRE&nbsp;!,SIEG!,VITTORIA!,VITÓRIA!
COMBAT_UI_DEFEAT,Defeat!,,¡Derrota!,Défaite&nbsp;!,Niederlage!,Sconfitta!,Derrota!
,,,,,,,
INVENTORY_EQUIPPED_HEADER,Equipped,,Equipado,Équipement,Ausrüstung,Equipaggiato,Equipado
INVENTORY_BACKPACK_HEADER,Backpack,,Mochila,Sac à dos,Rucksack,Zaino,Mochila
INVENTORY_STORAGE_HEADER,Storage,,Almacén,Rangement,Lager,Deposito,Armazenamento
INVENTORY_COLLARS_HEADER,Equip Class Collars!,,¡Equipa collares de clase!,Équipez un collier de classe&nbsp;!,Halsbänder ausrüsten!,Equipaggia collari di classe!,Equipar coleiras de classe!
INVENTORY_COLLARS_SIDE_HEADER,Collars,,Collares,Colliers,Halsbänder,Collari,Coleiras
INVENTORY_LOCKIN_BUTTON,Lock In!,,Asignar,Valider,Fertig!,Conferma!,Travar!
,,,,,,,
CUTSCENE_HOLD_TO_SKIP,Hold to skip,,Mantén pulsado para omitir,Passer (maintenir),Halten zum Überspringen,Tieni premuto per saltare,Segure para pular
CUTSCENE_VERSUS,vs,,contra,contre,vs.,vs,vs
,,,,,,,
ACT_NAME_ACT1,ACT I,,ACTO I,ACTE I,AKT I,ATTO I,ATO I
ACT_SUBTITLE_ACT1,The Alley,,El callejón,La Ruelle,Die Gasse,Il Vicolo,O Beco
ACT_NAME_ACT2,ACT II,,ACTO II,ACTE II,AKT II,ATTO II,ATO II
ACT_SUBTITLE_ACT2,The Desert,,El desierto,Le Désert,Die Wüste,Il Deserto,O Deserto
ACT_NAME_ACT3,ACT III,,ACTO III,ACTE III,AKT III,ATTO III,ATO III
ACT_SUBTITLE_ACT3,The Lab,,El laboratorio,Le Labo,Das Labor,Il Laboratorio,O Laboratório
,,,,,,,
DIFFICULTY_NAME_0,NORMAL,,NORMAL,NORMAL,NORMAL,NORMALE,NORMAL
DIFFICULTY_NAME_1,HARD,,DIFÍCIL,DIFFICILE,HART,DIFFICILE,DIFÍCIL
DIFFICULTY_NAME_2,CRAZY,,LOCURA,DINGUE,VERRÜCKT,FOLLE,MALUCA
DIFFICULTY_NAME_3,IMPOSSIBLE,,IMPOSIBLE,IMPOSSIBLE,UNMÖGLICH,IMPOSSIBILE,IMPOSSÍVEL
,,,,,,,
MAP_HARDPATH_BANNER,HARD,,DIFÍCIL,DIFFICILE,HART,DIFFICILE,DIFÍCIL
,,,,,,,
STRINGFUCKUP_CAVESPEAK_1CH_0,a,"if a cat has 0 intelligence or less, the event text gets transformed into ""idiot speak/cavespeak"". its not critical that these pieces get localized, but you said they might need to be. The character length of these pieces is strict because they're glued together randomly to match the length of the words they're replacing. The 1-character strings should be vowels since they're often inserted in between other pieces",a,a,a,a,a
STRINGFUCKUP_CAVESPEAK_1CH_1,o,,o,o,o,o,o
STRINGFUCKUP_CAVESPEAK_1CH_2,u,,u,u,u,u,u
STRINGFUCKUP_CAVESPEAK_1CH_3,i,,i,i,i,i,i
STRINGFUCKUP_CAVESPEAK_2CH_0,gu,,gu,gu,gu,gu,gu
STRINGFUCKUP_CAVESPEAK_2CH_1,bu,,bu,bu,bu,bu,bu
STRINGFUCKUP_CAVESPEAK_2CH_2,og,,og,og,ok,og,og
STRINGFUCKUP_CAVESPEAK_2CH_3,ag,,ag,ag,ak,ag,ag
STRINGFUCKUP_CAVESPEAK_2CH_4,mo,,mo,mo,mo,mo,mo
STRINGFUCKUP_CAVESPEAK_2CH_5,fu,,fu,fu,fu,fu,fu
STRINGFUCKUP_CAVESPEAK_2CH_6,ba,,ba,ba,ba,ba,ba
STRINGFUCKUP_CAVESPEAK_3CH_0,duh,,duh,duh,duh,duh,duh
STRINGFUCKUP_CAVESPEAK_3CH_1,hur,,hur,hur,hrr,hur,hur
STRINGFUCKUP_CAVESPEAK_3CH_2,bug,,bug,boug,buk,bug,bug
STRINGFUCKUP_CAVESPEAK_3CH_3,oog,,oog,oug,uck,oog,oog
STRINGFUCKUP_CAVESPEAK_3CH_4,fug,,fug,fug,fuk,fug,fug
STRINGFUCKUP_CAVESPEAK_3CH_5,mur,,mur,mur,mur,mur,mur
STRINGFUCKUP_CAVESPEAK_3CH_6,doh,,doh,doh,doh,doh,doh
STRINGFUCKUP_CAVESPEAK_3CH_7,bah,,bah,bah,bah,bah,bah
STRINGFUCKUP_CAVESPEAK_3CH_8,der,,der,der,der,der,der
STRINGFUCKUP_CAVESPEAK_3CH_9,dur,,dur,dur,dur,dur,dur
STRINGFUCKUP_CAVESPEAK_4CH_0,grog,,grog,grog,grok,grog,grog
STRINGFUCKUP_CAVESPEAK_4CH_1,mook,,mook,mouk,muck,mook,mook
STRINGFUCKUP_CAVESPEAK_4CH_2,ooga,,ooga,ouga,ugga,ooga,ooga
STRINGFUCKUP_CAVESPEAK_4CH_3,boog,,boog,boug,bugg,boog,boog
STRINGFUCKUP_CAVESPEAK_4CH_4,durh,,durh,durh,durh,durh,durh
STRINGFUCKUP_CAVESPEAK_4CH_5,durr,,durr,durr,durr,durr,durr
STRINGFUCKUP_CAVESPEAK_4CH_6,duhh,,duhh,duhh,duhh,duhh,duhh
STRINGFUCKUP_CAVESPEAK_4CH_7,muhh,,muhh,muhh,muhh,muhh,muhh
STRINGFUCKUP_CAVESPEAK_4CH_8,derp,,derp,baba,derp,derp,derp
STRINGFUCKUP_CAVESPEAK_4CH_9,poop,,poop,caca,pups,caca,poop
STRINGFUCKUP_CAVESPEAK_4CH_10,herp,,herp,herp,herp,herp,herp
STRINGFUCKUP_CAVESPEAK_4CH_11,herr,,herr,herr,herr,herr,herr
STRINGFUCKUP_CAVESPEAK_4CH_12,hurr,,hurr,hurr,hurr,hurr,hurr
STRINGFUCKUP_CAVESPEAK_4CH_13,ugna,,ugna,ugna,ukna,ugna,ugna
STRINGFUCKUP_CAVESPEAK_5CH_0,booga,,booga,bouga,bugga,booga,booga
STRINGFUCKUP_CAVESPEAK_5CH_1,duhhh,,duhhh,duhhh,duhhh,duhhh,duhhh
STRINGFUCKUP_CAVESPEAK_5CH_2,mooga,,mooga,mouga,mugga,mooga,mooga
STRINGFUCKUP_CAVESPEAK_5CH_3,poopy,,poopy,popo,pupsi,cacca,poopy
STRINGFUCKUP_CAVESPEAK_5CH_4,derpy,,derpy,bobo,dupsi,scemo,derpy
,,,,,,,
//unit types,,,,,,,
UNIT_TYPE_ALIEN,Alien,,Extraterrestre,Extraterrestre,Alien,Alieno,Alienígena
UNIT_TYPE_ANGEL,Angel,,Ángel,Ange,Engel,Angelo,Anjo
UNIT_TYPE_ANIMAL,Animal,,Animal,Animal,Tier,Animale,Animal
UNIT_TYPE_BIRD,Bird,,Pájaro,Oiseau,Vogel,Uccello,Pássaro
UNIT_TYPE_BISHOP_HAT,Bishop Hat,,Mitra,Mitre,Bischofshut,Cappello da Vescovo,Chapéu de Bispo
UNIT_TYPE_BLOB,Blob,,Masa,Blob,Blob,Blob,Gosma
UNIT_TYPE_BOMB,Bomb,,Bomba,Bombe,Bombe,Bomba,Bomba
UNIT_TYPE_BUG,Bug,,Bicho,Insecte,Käfer,Insetto,Inseto
UNIT_TYPE_CANDLE,Candle,,Vela,Bougie,Kerze,Candela,Vela
UNIT_TYPE_CAT,Cat,,Gato,Chat,Katze,Gatto,Gato
UNIT_TYPE_CONTAINER,Container,,Contenedor,Contenant,Behälter,Contenitore,Recipiente
UNIT_TYPE_COSMIC,Cosmic,,Ente cósmico,Cosmique,Kosmisch,Cosmico,Cósmico
UNIT_TYPE_CROW,Crow,,Cuervo,Corbeau,Krähe,Corvo,Corvo
UNIT_TYPE_DECOY,Decoy,,Señuelo,Leurre,Lockvogel,Esca,Chamariz
UNIT_TYPE_DEMON,Demon,,Demonio,Démon,Dämon,Demone,Demônio
UNIT_TYPE_DINOSAUR,Dinosaur,,Dinosaurio,Dinosaure,Dinosaurier,Dinosauro,Dinossauro
UNIT_TYPE_DOG,Dog,,Perro,Chien,Hund,Cane,Cachorro
UNIT_TYPE_ELEMENTAL,Elemental,,Elemental,Élémentaire,Elementar,Elementale,Elemental
UNIT_TYPE_FETUS,Fetus,,Feto,Fœtus,Fötus,Feto,Feto
UNIT_TYPE_FISH,Fish,,Pez,Poisson,Fisch,Pesce,Peixe
UNIT_TYPE_FOOD,Food,,Comida,Nourriture,Futter,Cibo,Comida
UNIT_TYPE_GHOST,Ghost,,Fantasma,Fantôme,Geist,Fantasma,Fantasma
UNIT_TYPE_GOD,God,,Dios,Dieu,Gott,Dio,Deus
UNIT_TYPE_GOLEM,Golem,,Gólem,Golem,Golem,Golem,Golem
UNIT_TYPE_HUMANOID,Humanoid,,Humanoide,Humanoïde,Humanoid,Umanoide,Humanoide
UNIT_TYPE_KAIJU,Kaiju,,Kaiju,Kaiju,Kaiju,Kaiju,Kaiju
UNIT_TYPE_MONEY,Money,,Dinero,Argent,Geld,Denaro,Dinheiro
UNIT_TYPE_MOUNT,Mount,,Montura,Monture,Reittier,Cavalcatura,Montaria
UNIT_TYPE_PICKUP,Pickup,,Recogible,Ressource,Gegenstand,Furgoncino,Coletável
UNIT_TYPE_PILL,Pill,,Pastilla,Pilule,Pille,Pillola,Pílula
