KEY,en,notes,sp,fr,de,it,pt-br
DISORDER_SHUNNED_NAME,Shunned,,Apestado,Fuite,Ausgestoßen,Emarginazione,Rejeitado
DISORDER_SHUNNED_DESC,"Take your turn last.
Your heals heal for 2 less. +15% dodge chance.",,"Juega el turno en último lugar.
Las acciones curativas devuelven 2 PS menos. +15 % de probabilidad de esquiva.",Vous jouez votre tour en dernier. Vos soins restaurent 2&nbsp;PV en moins. Chances d'esquive&nbsp;+15&nbsp;%.,"Du bist als letztes am Zug.
Deine Heilungen heilen 2&nbsp;LP weniger. +15&nbsp;% Ausweichchance.","Effettui il tuo turno dopo tutti gli altri.
Le tue cure rigenerano 2  PS in meno. +15% di probabilità di schivata.","Use seu turno por último.
Suas curas curam 2 pontos a menos. +15% de chance de esquiva."
DISORDER_DYSENTERY_NAME,Dysentery,,Disentería,Dysenterie,Ruhr,Dissenteria,Disenteria
DISORDER_DYSENTERY_DESC,50% chance to make a burning poop directly behind you when you end your turn.,,50 % de probabilidad de generar una caca inflamable directamente detrás de la unidad al final del turno.,50&nbsp;% de chances de faire apparaître un caca brûlant derrière vous à la fin de votre tour.,"50%ige Wahrscheinlichkeit, ein brennendes Häufchen hinter dir zu legen, wenn du deinen Zug beendest.",50% di probabilità di creare un escremento infuocato proprio dietro di te quando finisci il tuo turno.,50% de chance de fazer um cocô incandescente diretamente atrás de você ao finalizar seu turno.
DISORDER_ANXIETY_NAME,Anxiety,,Ansiedad,Anxiété,Angststörung,Ansia,Ansiedade
DISORDER_ANXIETY_DESC,"+10% Dodge chance. When you take damage, run away from the source.",,"+10 % de probabilidad de esquiva. Al sufrir daño, corre para alejarse del origen.","Chances d'esquive&nbsp;+10&nbsp;%. Quand vous subissez des dégâts, vous fuyez leur origine.","+10&nbsp;% Ausweichchance. Wenn du Schaden erleidest, rennst du von der Schadensquelle weg.","+10% di probabilità di schivata. Quando subisci danno, scappi dalla fonte di esso.","10% de chance de esquiva. Ao sofrer dano, afaste-se da fonte."
DISORDER_KAMIKAZE_NAME,Kamikaze,,Kamikaze,Kamikaze,Kamikaze,Kamikaze,Kamikaze
DISORDER_KAMIKAZE_DESC,You explode when you are downed. ,,"Al ser abatida, la unidad explota. ","Lorsque vous êtes K.O., vous explosez.","Du explodierst, wenn du in Ohnmacht fällst. ",Esplodi quando vai KO.,Você explode ao ficar inconsciente.
DISORDER_TRAUMATOPHOBIA_NAME,Traumatophobia,,Traumatofobia,Traumatophobie,Traumatophobie,Traumatofobia,Traumatofobia
DISORDER_TRAUMATOPHOBIA_DESC,"Whenever you take damage, move 1 tile away from the source.",,"Al sufrir daño, se aleja 1 casilla del origen del daño.","Quand vous subissez des dégâts, vous vous éloignez de leur origine de 1&nbsp;case.","Wenn du Schaden erleidest, entfernst du dich 1&nbsp;Feld von der Schadensquelle.","Ogni volta che subisci danno, ti allontani di 1 casella dalla fonte di esso.","Ao sofrer dano, afaste-se 1 espaço da fonte."
DISORDER_STOCKHOLMSYNDROME_NAME,Stockholm Syndrome,,Síndrome de Estocolmo,Syndrome de Stockholm,Stockholmsyndrom,Sindrome di Stoccolma,Síndrome de Estocolmo
DISORDER_STOCKHOLMSYNDROME_DESC,"Whenever you take damage, move toward the source.",,"Al sufrir daño, se acerca al origen del daño.","Quand vous subissez des dégâts, vous vous rapprochez de leur origine.","Wenn du Schaden erleidest, bewegst du dich auf die Schadensquelle zu.","Ogni volta che subisci danno, ti muovi verso la fonte di esso.","Ao sofrer dano, mova-se na direção da fonte."
DISORDER_VIOLENTOUTBURSTS_NAME,Violent Outbursts,,Explosiones violentas,Crises violentes,Gewaltsamer Ausbruch,Scatti Violenti,Surtos Violentos
DISORDER_VIOLENTOUTBURSTS_DESC,"When you end your turn, dash forward 2 tiles, attack with Knockback, and take 1 damage.",,"Al final del turno, se lanza hacia delante 2 casillas, ataca con retroceso y sufre 1 de daño.","À la fin de votre tour, vous foncez en avant sur 2&nbsp;cases, vous attaquez avec Recul et vous subissez 1&nbsp;point de dégâts.","Wenn du deinen Zug beendest, stürmst du 2&nbsp;Felder vorwärts, greifst mit Rückstoß an und erleidest 1&nbsp;Schaden.","Quando finisci il tuo turno, scatti in avanti di 2 caselle, attacchi con Contraccolpo e subisci 1 di danno.","Ao finalizar seu turno, dê um impulso de 2 espaços para frente, ataque com empurrão e sofra 1 de dano."
DISORDER_GAMBLINGADDICT_NAME,Gambling Addiction,,Adicción al juego,Ludopathe,Spielsucht,Dipendenza dal Gioco,Vício em Jogo
DISORDER_GAMBLINGADDICT_DESC,"+33% miss chance.
100% critical hit chance.",,"+33 % de probabilidad de fallo.
+100 % de probabilidad de golpe crítico.",Risques d'échec&nbsp;+33&nbsp;%. Chances de coup critique&nbsp;+100&nbsp;%.,"+33&nbsp;% Wahrscheinlichkeit, dass Angriffe verfehlen.
100&nbsp;% kritische Trefferchance.","+33% di probabilità di mancare il bersaglio.
100% di probabilità di colpo critico.","+33% de chance de errar.
100% de chance de crítico."
DISORDER_SCLERODERMA_NAME,Scleroderma,,Bola de tierra,Scléroderme,Sklerodermie,Sclerodermia,Esclerodermia
DISORDER_SCLERODERMA_DESC,"At the start of each battle, you lose all but 1 HP, but gain that much [img:shield].",,"Al inicio de cada combate, pierde todos los PS menos 1, pero obtiene esa misma cantidad de [img:shield].","Au début de chaque combat, vous descendez à 1&nbsp;PV, mais vous gagnez en [img:shield] la même quantité de PV perdus.",Am Anfang des Kampfes verlierst du alle LP bis auf 1 und erhältst [img:shield] in dieser Höhe.,"All'inizio di ogni battaglia, perdi tutti i tuoi PS tranne 1, ma guadagni la stessa quantità di [img:shield].","No início de cada batalha, você perde toda a sua saúde até restar apenas 1 PV, mas obtém uma quantidade equivalente de [img:shield]."
DISORDER_PACIFIST_NAME,Pacifist,,Pacifismo,Pacifiste,Pazifist,Pacifista,Pacifista
DISORDER_PACIFIST_DESC,You can't kill units. If you end your turn without using your basic attack gain 7 mana.,,"No puede matar unidades. Si termina el turno sin lanzar el ataque básico, obtiene 7 de maná.","Vous ne pouvez pas tuer des unités. Si vous terminez votre tour sans avoir utilisé votre attaque de base, vous gagnez 7&nbsp;mana.","Du kannst keine Einheiten töten. Wenn du deinen Zug beendest, ohne deinen Grundangriff benutzt zu haben, erhältst du 7&nbsp;Mana.","Non puoi uccidere unità. Se termini il tuo turno senza usare il tuo attacco base, ottieni 7 di mana.","Você não pode matar unidades. Ao finalizar seu turno sem utilizar seu ataque básico, obtenha 7 de mana."
DISORDER_GIGACHAD_NAME,GIGACHAD,,Gigachad,GIGACHAD,OBERMACKER,GIGACHAD,GIGABRABO
DISORDER_GIGACHAD_DESC,,,,,,,
DISORDER_IMPOSTERSYNDROME_NAME,Impostor Syndrome,,Síndrome del impostor,Syndrome de l'imposteur,Hochstapler-Syndrom,Sindrome dell'Impostore,Síndrome de Impostor
DISORDER_IMPOSTERSYNDROME_DESC,You're quite suspicious…,,Qué sospechoso...,Vous vous méfiez de tout...,Du bist ganz schön suspekt&nbsp;…,Hai un'aria sospetta...,Não sei se acredito em você...
DISORDER_VEGAN_NAME,Vegan,,Veganismo,Végan,Vegan,Filosofia Vegana,Veganismo
DISORDER_VEGAN_DESC,You don't eat meat.,,No come carne.,Vous ne mangez pas de viande.,Du frisst kein Fleisch.,Non mangi carne.,Você não come carne.
DISORDER_ZOOMIES_NAME,The Zoomies,,Azogue,Crise de folie,Zoomies,Iperattività,Gira Gira
DISORDER_ZOOMIES_DESC,Your movement action is a dash attack.,,La acción de movimiento se convierte en un ataque relámpago.,Votre action de déplacement est une attaque impulsée.,Deine Bewegungsaktion ist ein Ansturmangriff.,La tua azione di movimento è un attacco in scatto.,Sua ação de movimento é um ataque de impulso.
DISORDER_SCHRODINGERDISORDER_NAME,Schrödinger's Syndrome,,Síndrome de Schrödinger,Syndrome de Schrödinger,Schrödingers Syndrom,Sindrome di Schrödinger,Síndrome de Schrödinger
DISORDER_SCHRODINGERDISORDER_DESC,"50% chance to start each battle dead, or alive with max hp and all stats up.",,Tiene un 50 % de probabilidad de empezar cada combate muerto o bien vivo con todos los PS y todos los atributos al máximo.,"50&nbsp;% de chances de commencer chaque combat sans vie, ou en vie avec vos PV au max et Hausse de stats.","Mit 50%iger Wahrscheinlichkeit bist du am Anfang des Kampfes entweder tot, oder am Leben mit max. LP und einem Bonus auf alle Attribute.","50% di probabilità di iniziare ogni battaglia senza vita, o in vita con i PS al massimo e tutte le statistiche aumentate.","50% de chance de iniciar cada batalha morto, ou vivo com saúde máxima e todos os atributos aumentados."
DISORDER_SCALYSCABS_NAME,Scaly Scabs,,Costras escamosas,Croûtes écailleuses,Schuppiger Schorf,Croste Squamose,Crostas Escamosas
DISORDER_SCALYSCABS_DESC,,,,,,,
DISORDER_FATTYLIVER_NAME,Fatty Liver,,Hígado graso,Stéatose hépatique,Fettleber,Fegato Grasso,Gordura no Fígado
DISORDER_FATTYLIVER_DESC,"Whenever you lose HP, you permanently lose 1 [img:con].",,"Cuando pierde PS, pierde para siempre 1 [img:con].","Chaque fois que vous perdez des PV, [img:con]&nbsp;-1&nbsp;de façon permanente.","Wenn du LP verlierst, verlierst du dauerhaft 1&nbsp;[img:con].","Ogni volta che perdi PS, perdi permanentemente 1 di [img:con].","Sempre que perder saúde, perca permanentemente 1 de [img:con]."
DISORDER_COMMONCOLD_NAME,The Common Cold,,Resfriado común,Rhume commun,Erkältung,Raffreddore Comune,Resfriado
DISORDER_COMMONCOLD_DESC,Start each battle with All Stats Down. 30% chance of recovering at the end of each round. Contagious.,,Empieza cada combate con reducción total. 30 % de probabilidad de recuperarse al final de cada ronda. Es contagioso.,Vous commencez chaque combat avec Baisse de stats. 30&nbsp;% de chances de récupération à la fin de chaque manche. Contagieux.,"Beginne jeden Kampf mit einem Malus auf alle Attribute. 30%ige Wahrscheinlichkeit, dass du dich am Ende der Runde erholst. Ansteckend.",Inizi ogni battaglia con Diminuzione delle Statistiche. 30% di probabilità di guarire alla fine di ogni round. Contagioso.,Inicie cada batalha com todos os atributos diminuídos. 30% de chance de se recuperar no final de cada rodada. Contagioso.
DISORDER_POX_NAME,Pox,,Sífilis,Vérole,Pocken,Vaiolo,Varíola
DISORDER_POX_DESC,10% chance to skip your turn to scratch yourself. Your basic attack has a 50% chance to inflict Poison 1. 5% chance of recovering at the end of each round. Contagious.,,10 % de probabilidad de saltarse el turno para rascarse. El ataque básico tiene un 50 % de probabilidad de infligir 1 de veneno. 5 % de probabilidad de recuperarse al final de cada ronda. Es contagioso.,10&nbsp;% de chances de passer votre tour pour vous gratter. Votre attaque de base a 50&nbsp;% de chances d'infliger Poison&nbsp;+1. 5&nbsp;% de chances de récupération à la fin de chaque manche. Contagieux.,"10%ige Wahrscheinlichkeit, dass du deinen Zug überspringst und dich kratzt. Dein Grundangriff hat eine 50%ige Wahrscheinlichkeit, Gift&nbsp;1 zu verursachen. 5%ige Wahrscheinlichkeit, dass du dich am Ende der Runde erholst. Ansteckend.",10% di probabilità di saltare il turno per grattarti. Il tuo attacco base ha il 50% di probabilità di infliggere Veleno 1. 5% di probabilità di guarire alla fine di ogni round. Contagioso.,10% de chance de pular seu turno para se coçar. Seu ataque básico possui 50% de chance de aplicar veneno 1. 5% de chance de se recuperar no final de cada rodada. Contagioso.
DISORDER_PSYCHOSIS_NAME,Psychosis,,Psicosis,Psychose,Psychose,Psicosi,Psicose
DISORDER_PSYCHOSIS_DESC,"After your first turn, you have permanent madness.",,"Tras el primer turno, obtiene locura permanente.","Après votre premier tour, vous recevez Folie de façon permanente.",Nach deinem ersten Zug leidest du dauerhaft an Wahnsinn.,"Dopo il tuo primo turno, ti colpisce una follia permanente.","Após seu primeiro turno, você possui insanidade permanente."
DISORDER_NECROSIS_NAME,Necrosis,,Necrosis,Nécrose,Nekrose,Necrosi,Necrose
DISORDER_NECROSIS_DESC,"When you take damage, you get -1 [img:con], -1 [img:str], and spawn poisoned food.",,"Al sufrir daño, obtiene -1 [img:con], -1 [img:str] y genera un objeto de comida envenenada.","Quand vous subissez des dégâts, [img:con]&nbsp;+1, [img:str]&nbsp;-1&nbsp;et de la nourriture empoisonnée apparaît.","Wenn du Schaden erleidest, erleidest du -1&nbsp;[img:con], -1&nbsp;[img:str] und lässt vergiftetes Essen erscheinen.","Quando subisci danno, ottieni -1 alla [img:con], -1 alla [img:str] e generi cibo avvelenato.","Ao sofrer dano, perca -1 de [img:con], -1 de [img:str] e gere uma comida envenenada."
DISORDER_TOUCHED_NAME,Touched,,Toque,Incurable,Berührt,Tocco Nefasto,Toque
DISORDER_TOUCHED_DESC,You can no longer heal HP.,,No puede recuperar PS.,Vous ne pouvez plus recevoir de soins.,Du kannst keine LP wiederherstellen.,Non puoi più recuperare PS.,Você não pode mais curar PV.
DISORDER_CHARRED_NAME,Charred,,Carbonizado,Calcination,Verkohlt,Carbonizzazione,Carbonização
DISORDER_CHARRED_DESC,Bruise 1. You cannot be Burned.,,1 de moratón. Es inmune a la quemadura.,Contusion&nbsp;+1. Vous ne pouvez pas recevoir Brûlure.,Beulen&nbsp;1. Du kannst keine Verbrennung mehr erleiden.,Livido 1. Non puoi subire Bruciatura.,Contusão 1. Você não pode sofrer queimaduras.
DISORDER_IMMORTAL_NAME,Immortal,,Inmortal,Immortalité,Unsterblich,Immortale,Imortal
DISORDER_IMMORTAL_DESC,"All damage you take is reduced to 1.
When you take damage, suffer a random injury.",,"Todo el daño que sufre se reduce a 1.
Al sufrir daño, sufre una lesión al azar.","Tous les dégâts reçus descendent à 1. Quand vous subissez des dégâts, vous subissez une blessure aléatoire.","Sämtlicher Schaden, den du erleidest, ist auf 1 reduziert.
Wenn du Schaden erleidest, erleidest du eine zufällige Verletzung.","Tutto il danno che subisci si riduce a 1.
Quando subisci danno, subisci una ferita casuale.","Todo o dano que você sofre é reduzido a 1.
Ao sofrer dano, sofra também um ferimento aleatório."
DISORDER_BADGAS_NAME,Bad Gas,,Pedo peregrino,Aérophagie,Heftige Blähungen,Gas Nocivo,Pum Fedido
DISORDER_BADGAS_DESC,"On the first round, take your turn last. At the start of that turn, do a Mega Fart attack that inflicts Poison 2. ",,"En la primera ronda, juega el turno en último lugar. Al inicio de ese turno, realiza un ataque de Megapedo que inflige 2 de veneno. ","Lors de la première manche, vous jouez en dernier. Au début de votre tour, vous lancez Méga pet qui inflige Poison&nbsp;+2.","In der ersten Runde bist du als letztes am Zug. Am Anfang dieses Zuges führst du einen Megafurz aus, der Gift&nbsp;2 verursacht. ","Nel primo round, effettui il tuo turno per ultimo. All'inizio di quel turno, esegui un attacco Mega Peto che infligge Veleno 2.","Na primeira rodada, use seu turno por último. No início desse turno, realize um ataque de mega pum que aplica veneno 2."
DISORDER_TOXOPLASMOSIS_NAME,Toxoplasmosis,,Toxoplasmosis,Toxoplasmose,Toxoplasmose,Toxoplasmosi,Toxoplasmose
DISORDER_TOXOPLASMOSIS_DESC,Start each battle with a Rat Familiar. Your basic attack charms Rat enemies.,,Empieza cada combate con un familiar rata. El ataque básico inflige embrujo a las ratas enemigas.,Vous commencez chaque combat avec un rat de compagnie. Votre attaque de base envoûte les rats ennemis.,Beginne jeden Kampf mit einem Rattenbegleiter. Dein Grundangriff verursacht bei Rattengegnern Charme.,Inizi ogni battaglia con un famiglio Ratto. Il tuo attacco base ammalia i nemici Ratto.,Inicie cada batalha com um familiar rato. Seu ataque básico enfeitiça inimigos ratos.
DISORDER_EBOLA_NAME,Ebola,,Ébola,Ébola,Ebola,Ebola,Ebola
DISORDER_EBOLA_DESC,"Start each battle with Bleed 3. Your basic attack inflicts Bleed 2.
5% chance of recovering at the end of each round. Contagious.",,"Empieza cada combate con 3 de hemorragia. El ataque básico inflige 2 de hemorragia.
5 % de probabilidad de recuperarse al final de cada ronda. Es contagioso.",Vous commencez chaque combat avec Saignement&nbsp;+3. Votre attaque de base inflige Saignement&nbsp;+2. 5&nbsp;% de chances de récupération à la fin de chaque manche. Contagieux.,"Beginne jeden Kampf mit Blutung&nbsp;3. Dein Grundangriff verursacht Blutung&nbsp;2.
5%ige Wahrscheinlichkeit, dass du dich am Ende der Runde erholst. Ansteckend.","Inizi ogni battaglia con Sanguinamento 3. Il tuo attacco base infligge Sanguinamento 2.
5% di probabilità di recupero alla fine di ogni round. Contagioso.","Inicie cada batalha com sangramento 3. Seu ataque básico aplica sangramento 2.
5% de chance de se recuperar no final de cada rodada. Contagioso."
DISORDER_FIDGETY_NAME,Fidgety,,Nervios,Fébrilité,Zappelig,Irrequietezza,Passatempo
DISORDER_FIDGETY_DESC,"When you end your turn, automatically use your weapon on a random unit in range, for free.",,"Al final del turno, usa automáticamente y gratis el arma sobre cualquier unidad al azar dentro de su radio de alcance.","À la fin de votre tour, vous utilisez automatiquement votre arme sur une unité au hasard à portée gratuitement.",Am Ende deines Zuges greifst du automatisch und kostenlos eine zufällige Einheit in Reichweite mit deiner Waffe an.,"Quando termini il tuo turno, usi automaticamente la tua arma su un'unità casuale nel raggio d'azione, gratuitamente.","Ao finalizar seu turno, use automaticamente sua arma em uma unidade aleatória dentro do alcance, sem custos."
DISORDER_NARCOLEPSY_NAME,Narcolepsy,,Narcolepsia,Narcolepsie,Narkolepsie,Narcolessia,Narcolepsia
DISORDER_NARCOLEPSY_DESC,"At the end of your turn, fall asleep, heal 10 HP and gain 7 mana.",,"Al final del turno, se duerme, recupera 10 PS y obtiene 7 de maná.","À la fin de votre tour, vous vous endormez, vous recevez 10&nbsp;PV et 7&nbsp;mana.","Am Ende deines Zuges schläfst du ein, heilst dich um 10&nbsp;LP und erhältst 7&nbsp;Mana.","Alla fine del tuo turno, ti addormenti, recuperi 10 PS e guadagni 7 di mana.","No fim do seu turno, caia no sono, cure 10 PV e obtenha 7 de mana."
DISORDER_PARANOIA_NAME,Paranoia,,Paranoia,Paranoïa,Paranoia,Paranoia,Paranoia
DISORDER_PARANOIA_DESC,"When a unit ends its movement directly behind you, attack it and gain Fear. ",,"Cuando una unidad acaba su movimiento justo detrás de esta, la ataca y sufre miedo. ","Lorsqu'une unité termine son déplacement juste derrière vous, vous l'attaquez et vous recevez Peur.","Wenn eine Einheit direkt hinter dir stehenbleibt, greifst du sie an und erleidest Angst. ","Quando un'unità termina il suo movimento direttamente dietro di te, la attacchi e ottieni Paura.","Quando uma unidade termina seu movimento diretamente atrás de você, ataque-a e obtenha medo."
DISORDER_EATINGDISORDER_NAME,Eating Disorder,,Trastorno alimenticio,Trouble alimentaire,Essstörung,Disturbo Alimentare,Transtorno Alimentar
DISORDER_EATINGDISORDER_DESC,Double the effects of your consumables but you are confused on how to eat them.,,"Duplica los efectos de los consumibles, pero no sabe cómo comérselos.","Les effets de vos consommables sont doublés, mais vous ne savez pas comment les manger.","Verdopple die Effekte deiner Verbrauchsgegenstände. Wenn du etwas isst, bist du verwirrt.",Raddoppi gli effetti dei tuoi consumabili ma non sai esattamente come mangiarli e vai in Confusione.,"Dobra o efeito de seus consumíveis, mas você se confunde sobre como comê-los."
DISORDER_GASTRITIS_NAME,Gastritis,,Gastritis,Gastrite,Gastritis,Gastrite,Gastrite
DISORDER_GASTRITIS_DESC,"At the end of your turn, fart and Poison all adjacent units.",,"Al final del turno, se tira un pedo e inflige veneno a todas las unidades adyacentes.","À la fin de votre tour, vous pétez et infligez Poison à toutes les unités adjacentes.",Am Ende deines Zuges furzt du und vergiftest alle benachbarten Einheiten.,"Alla fine del tuo turno, scoreggi e infliggi Veleno a tutte le unità adiacenti.","No fim do seu turno, solte um pum e envenene todas as unidades adjacentes."
DISORDER_HYPOMANIA_NAME,Hypomania,,Hipomanía,Hypomanie,Hypomanie,Ipomania,Hipomania
DISORDER_HYPOMANIA_DESC,"Start each battle with 3 bonus turns, then never take a turn.",,Empieza cada combate con 3 turnos extras y luego no juega ningún turno.,"Vous commencez chaque combat avec 3&nbsp;tours bonus, puis vous ne jouez plus du tout.",Beginne jeden Kampf mit 3&nbsp;Bonuszügen. Danach bist du nie wieder am Zug.,"Inizi ogni battaglia con 3 turni bonus, poi non effettui mai un turno.","Inicie cada batalha com 3 turnos bônus, e então nunca utilize um turno."
DISORDER_HYPERSOMNIA_NAME,Hypersomnia,,Hipersomnia,Hypersomnie,Hypersomnie,Ipersonnia,Hipersonia
DISORDER_HYPERSOMNIA_DESC,Start each battle asleep and with full health.,,Empieza cada combate dormida y con la salud al completo.,Vous commencez chaque combat en plein sommeil et avec tous vos PV.,Am Anfang jeden Kampfes schläfst du und hast volle LP.,Inizi ogni battaglia dormendo e con la salute al massimo.,Inicie cada batalha dormindo e com a saúde completa.
DISORDER_KIDNEYSTONE_NAME,Kidney Stone,,Piedra en el riñón,Calculs rénaux,Nierenstein,Calcoli Renali,Pedras nos Rins
DISORDER_KIDNEYSTONE_DESC,When you end your turn take 1 damage and pass a kidney stone.,,"Al final del turno, sufre 1 de daño y una piedra en el riñón.","À la fin de votre tour, vous subissez 1&nbsp;point de dégâts et vous évacuez un calcul rénal.","Wenn du deinen Zug beendest, erleidest du 1&nbsp;Schaden und scheidest einen Nierenstein aus.","Quando finisci il tuo turno, subisci 1 danno ed espelli un calcolo renale.","Ao finalizar seu turno, sofra 1 de dano e passe uma pedra nos rins."
DISORDER_CANCER_NAME,Cancer,,Cáncer,Cancer,Krebs,Cancro,Câncer
DISORDER_CANCER_DESC,"At the end of each battle, lose 3 random stats permanently and gain a random mutation.",,"Al final de cada combate, pierde 3 atributos al azar para siempre y obtiene una mutación al azar.","À la fin de chaque combat, vous perdez 3&nbsp;stats au hasard de façon permanente et vous recevez une mutation au hasard.",Am Ende jedes Kampfes verlierst du dauerhaft 3&nbsp;zufällige Attribute und erhältst eine zufällige Mutation.,"Alla fine di ogni battaglia, perdi permanentemente 3 statistiche casuali e ottieni una mutazione casuale.","No final de cada batalha, perca 3 atributos aleatórios permanentemente e obtenha uma mutação aleatória."
DISORDER_STINKY_NAME,Stinky,,Peste,Puanteur,Stinkig,Puzza Tremenda,Fedor
DISORDER_STINKY_DESC,Adjacent units move away from you at the start of their turns.,,Las unidades adyacentes se alejan de esta al inicio de sus turnos.,Les unités adjacentes s'éloignent de vous au début de leur tour.,Benachbarte Einheiten bewegen sich am Anfang ihres Zuges weg von dir.,Le unità adiacenti si allontanano da te all'inizio del loro turno.,Unidades adjacentes se afastam de você no início de seus turnos.
DISORDER_INCONTINENCE_NAME,Incontinence,,Incontinencia,Incontinence,Inkontinenz,Incontinenza,Incontinência
DISORDER_INCONTINENCE_DESC,"When you take damage, pee yourself.",,Hace pis al sufrir daño.,"Quand vous subissez des dégâts, vous faites pipi.","Wenn du Schaden erleidest, pinkelst du dich ein.","Quando subisci danno, ti fai pipì addosso.",Faça xixi sempre que sofrer dano.
DISORDER_FOSSILIZED_NAME,Fossilized,,Fósil,Fossilisation,Fossilisiert,Fossilizzazione,Fossilização
DISORDER_FOSSILIZED_DESC,+2 Brace. Slide like a rock whenever you get hit.,,+2 de refuerzo. Se desliza como una roca cuando sufre un golpe.,Garde&nbsp;+2. Vous glissez comme une pierre chaque fois que vous subissez une attaque.,"+2&nbsp;Wappnen. Wenn du getroffen wirst, rutschst du wie ein Stein über den Boden.",+2 alla Guardia. Scivoli come una roccia ogni volta che ti colpiscono.,+2 de preparação. Deslize como uma pedra ao sofrer golpes.
DISORDER_TRISKAIDEKAPHOBIA_NAME,Triskaidekaphobia,,Triscaidecafobia,Triskaïdékaphobie,Triskaidekaphobie,Triscaidecafobia,Triskaidecafobia
DISORDER_TRISKAIDEKAPHOBIA_DESC,Your spells cost 0 mana. The 13th spell you cast on an adventure kills you and destroys your body.,,Sus hechizos cuestan 0 de maná. El hechizo número 13 que lance en una aventura mata a la unidad y destruye su cadáver.,Vos sorts ne coûtent aucun mana. Le 13e&nbsp;sort que vous lancez pendant votre aventure vous tue et détruit votre cadavre.,"Deine Zauber kosten 0&nbsp;Mana. Der 13.&nbsp;Zauber, den du auf deinem Abenteuer wirkst, tötet dich und zerstört deine Leiche.",I tuoi incantesimi costano 0 mana. Il tredicesimo incantesimo che lanci in un'avventura ti uccide e distrugge il tuo corpo.,Seus encantamentos custam 0 de mana. O décimo terceiro encantamento que você lança em uma aventura mata você e destrói seu corpo.
DISORDER_AUTISM_NAME,Autism,,Autismo,Autisme,Autismus,Autismo,Autismo
DISORDER_AUTISM_DESC,Spells you were born with cost -2 mana. Other spells cost +1 mana.,,Los hechizos con los que nace cuestan -2 de maná. Otros hechizos cuestan +1 de maná.,Vos sorts innés vous coûtent 2&nbsp;mana de moins. Tous les autres coûtent 1&nbsp;mana de plus.,"Zauber, die du seit deiner Geburt hast, kosten -2&nbsp;Mana. Andere Zauber kosten +1&nbsp;Mana.",I tuoi incantesimi innati costano -2 di mana. Gli altri incantesimi costano +1 di mana.,Encantamentos que você já possuía ao nascer custam -2 de mana. Outros encantamentos custam +1 de mana.
DISORDER_TOURETTES_NAME,Tourette's Syndrome,,Síndrome de Tourette,Syndrome de Gilles de La Tourette,Tourette-Syndrom,Sindrome di Tourette,Síndrome de Tourette
DISORDER_TOURETTES_DESC,"At the start of your turn, you have a 33% chance to cast one of your spells at a random target for free.",,"Al inicio del turno, tiene un 33 % de probabilidad de lanzar uno de sus hechizos a un objetivo al azar gratis.","Au début de votre tour, 33&nbsp;% de chances de lancer gratuitement l'un de vos sorts sur une cible au hasard.","Am Anfang deines Zuges besteht eine 33%ige Wahrscheinlichkeit, dass du einen deiner Zauber kostenlos auf ein zufälliges Ziel wirkst.","All'inizio del tuo turno, hai il 33% di probabilità di lanciare gratuitamente uno dei tuoi incantesimi su un bersaglio casuale.","No início do seu turno, você possui uma chance de 33% de lançar um de seus encantamentos em um alvo aleatório de graça."
DISORDER_ALBINISM_NAME,Albinism,,Albinismo,Albinisme,Albinismus,Albinismo,Albinismo
DISORDER_ALBINISM_DESC,"Fire damage you take inflicts +3 Burn.
Your basic attack has a 25% chance to inflict Fear.",,"El daño ígneo que sufre inflige +3 de quemadura.
El ataque básico tiene un 25 % de probabilidad de infligir miedo.",Les dégâts de feu que vous subissez vous infligent Brûlure&nbsp;+3. Votre attaque de base a 25&nbsp;% de chances d'infliger Peur.,"Feuerschaden, den du erleidest, verursacht +3&nbsp;Verbrennung.
Dein Grundangriff hat eine 25%ige Wahrscheinlichkeit, Angst zu verursachen.","Il danno da fuoco che subisci infligge +3 Bruciatura.
Il tuo attacco base ha il 25% di probabilità di infliggere Paura.","O dano de fogo que você sofre aplica +3 de queimadura.
Seu ataque básico possui uma chance de 25% de aplicar medo."
DISORDER_SLEEPPARALYSIS_NAME,Sleep Paralysis,,Parálisis del sueño,Paralysie du sommeil,Schlafparalyse,Paralisi del Sonno,Paralisia do Sono
DISORDER_SLEEPPARALYSIS_DESC,"When you fall asleep, a Sleep Paralysis Demon with Madness spawns! You can't wake up until it's killed.
Learn the spell Rest (if you have a free spell slot).",,"Cuando se duerme, se genera un demonio de parálisis del sueño con locura. No se despierta hasta que el demonio muere.
Aprende el hechizo Descanso (si tiene algún espacio de hechizo vacío).","Lorsque vous vous endormez, un démon de la paralysie affecté par Folie apparaît&nbsp;! Vous ne pouvez pas vous réveiller tant qu'il est en vie. Vous apprenez le sort Repos (si vous avez un emplacement vide).","Wenn du einschläfst, erscheint ein Schlafparalysedämon mit Wahnsinn! Du kannst nicht aufwachen, bis er getötet wurde.
Du lernst den Zauber Schläfchen (wenn du einen freien Zauberplatz hast).","Quando ti addormenti, compare un Demone della Paralisi del Sonno con Follia! Non potrai svegliarti finché non verrà ucciso.
Impari l'incantesimo Riposo (se hai uno slot incantesimo libero).","Quando você cai no sono, um demônio da paralisia do sono com insanidade é gerado! Você não pode acordar até que ele seja morto.
Aprenda o encantamento Descanso (se possuir um espaço de encantamento vazio)."
DISORDER_DIABETES_NAME,Diabetes,,Diabetes,Diabète,Diabetes,Diabete,Diabetes
