KEY,en,notes,sp,fr,de,it,pt-br
ABILITY_STEALTIME2_DESC,"A melee attack with +30% crit chance. If this crits, refresh your basic attack and movement actions.",,"Un ataque cuerpo a cuerpo con un 30 % de probabilidad de crítico. Si es un golpe crítico, restaura el ataque básico y las acciones de movimiento.","Attaque au corps à corps avec Chances de coup critique&nbsp;+30&nbsp;%. Si elle inflige un coup critique, votre attaque de base et votre action de déplacement sont rechargées.",Ein Nahkampfangriff mit +30&nbsp;% kritischer Trefferchance. Kritische Treffer frischen deinen Grundangriff und deine Bewegungsaktionen auf.,"Un attacco corpo a corpo con +30% di probabilità di colpo critico. Se risulta critico, ricarichi il tuo attacco base e le azioni di movimento.","Um ataque corpo-a-corpo com +30% de chance de crítico. Caso seja crítico, reinicie suas ações de ataque básico e movimento."
ABILITY_OUTSKIRTS_NAME,Outskirts,,Afueras,Périphérie,Randgebiet,Periferia,Arredores
ABILITY_OUTSKIRTS_DESC,Teleport to a tile on the edge of the map.,,Se teletransporta a una casilla al borde del mapa.,Vous vous téléportez sur une case au bord de la carte.,Teleportiere dich auf ein Feld am Rand der Karte.,Ti teletrasporti su una casella sul bordo della mappa.,Teletransporte-se para um espaço no limiar do mapa.
ABILITY_OUTSKIRTS2_DESC,Teleport to a tile on the edge of the map. Gain +2 Damage for the rest of the turn.,,Se teletransporta a una casilla al borde del mapa. Obtiene +2 de daño durante el resto del turno.,Vous vous téléportez sur une case au bord de la carte. Dégâts&nbsp;+2&nbsp;pendant le reste du tour.,Teleportiere dich auf ein Feld am Rand der Karte. Erhalte für den Rest des Zuges +2&nbsp;Schaden.,Ti teletrasporti su una casella sul bordo della mappa. Ottieni +2 al Danno per il resto del turno.,Teletransporte-se para um espaço no limiar do mapa. Obtenha +2 de dano pelo resto do turno.
ABILITY_POISONDIP_NAME,Poison Dip,,Baño de veneno,Cadeau empoisonné,Giftkralle,Intingolo Avvelenato,Gota de Veneno
ABILITY_POISONDIP_DESC,"Spend all your mana. For every 5 mana spent, your basic attack inflicts +1 Poison.
[s:.7](Castable once per battle.)[/s]",,"Gasta todo su maná. Por cada 5 de maná gastado, el ataque básico inflige +1 de veneno.
[s:.7](Se puede lanzar una vez por combate).[/s]",Vous dépensez tout votre mana. Votre attaque de base inflige Poison&nbsp;+1&nbsp;par tranche de 5&nbsp;mana dépensés. [s:.7](Une fois par combat.)[/s],"Gib all dein Mana aus. Pro 5&nbsp;ausgegebenes Mana verursacht dein Grundangriff +1&nbsp;Gift.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Spendi tutto il tuo mana. Per ogni 5 mana speso, il tuo attacco base infligge +1 Veleno.
[s:.7](Lanciabile una volta per battaglia.)[/s]","Gaste toda a sua mana. Para cada 5 pontos de mana gastos, seu ataque básico aplica +1 de veneno.
[s:.7](Um lançamento por batalha.)[/s]"
ABILITY_POISONDIP2_DESC,"Spend all your mana. For every 3 mana spent, your basic attack inflicts +1 Poison.
[s:.7](Castable once per battle.)[/s]",,"Gasta todo su maná. Por cada 3 de maná gastado, el ataque básico inflige +1 de veneno.
[s:.7](Se puede lanzar una vez por combate).[/s]",Vous dépensez tout votre mana. Votre attaque de base inflige Poison&nbsp;+1&nbsp;par tranche de 3&nbsp;mana dépensés. [s:.7](Une fois par combat.)[/s],"Gib all dein Mana aus. Pro 3&nbsp;ausgegebenes Mana verursacht dein Grundangriff +1&nbsp;Gift.
[s:.7](Einmal pro Kampf verwendbar.)[/s]","Spendi tutto il tuo mana. Per ogni 3 mana speso, il tuo attacco base infligge +1 Veleno.
[s:.7](Lanciabile una volta per battaglia.)[/s]","Gaste toda a sua mana. Para cada 3 pontos de mana gastos, seu ataque básico aplica +1 de veneno.
[s:.7](Um lançamento por batalha.)[/s]"
ABILITY_LUCKYPENNY_NAME,Lucky Penny,,Penique de la suerte,Pièce porte-bonheur,Glückspfennig,Penny Fortunato,Moeda da Sorte
ABILITY_LUCKYPENNY_DESC,Collect an adjacent pickup and gain +2 [img:lck] instead of its normal effects.,,Recolecta un recogible adyacente y obtiene +2 [img:lck] en vez de sus efectos normales.,Vous récupérez une ressource adjacente et [img:lck]&nbsp;+2&nbsp;au lieu des effets habituels.,Sammle einen benachbarten Gegenstand ein und erhalte statt seines regulären Effekts +2&nbsp;[img:lck].,Prendi un raccoglibile adiacente e ottieni +2 alla [img:lck] invece dei suoi normali effetti.,Pegue um coletável adjacente e obtenha +2 de [img:lck] ao invés de seus efeitos normais.
ABILITY_LUCKYPENNY2_DESC,Collect a pickup within four tiles of you. Gain +2 [img:lck] instead of its normal effects.,,Recolecta un recogible dentro de un alcance de 4 casillas y obtiene +2 [img:lck] en vez de sus efectos normales.,Vous récupérez une ressource dans un rayon de 4&nbsp;cases et [img:lck]&nbsp;+2&nbsp;au lieu des effets habituels.,Sammle einen Gegenstand innerhalb von vier Feldern ein und erhalte statt seines regulären Effekts +2&nbsp;[img:lck].,Prendi un raccoglibile adiacente entro quattro caselle di distanza. Ottieni +2 alla [img:lck] invece dei suoi normali effetti.,Pegue um coletável dentro de 4 espaços de distância. Obtenha +2 de [img:lck] ao invés de seus efeitos normais.
//hunter,,,,,,,
ABILITY_LINESHOT_NAME,Line Shot,,Tiro en línea,Tir linéaire,Linienschuss,Colpo in Linea,Disparo Alinhado
ABILITY_LINESHOT_DESC,An attack that hits all units in a straight line.,,Un ataque que golpea a todas las unidades en línea recta.,Attaque qui touche toutes les unités en ligne droite.,"Ein Angriff, der alle Einheiten in einer geraden Linie trifft.",Un attacco che colpisce tutte le unità in linea retta.,Um ataque que golpeia todas as unidades em uma linha reta.
ABILITY_LINESHOT2_DESC,A stronger attack that hits all units in a straight line.,,Un ataque más fuerte que golpea a todas las unidades en línea recta.,Attaque plus puissante qui touche toutes les unités en ligne droite.,"Ein stärkerer Angriff, der alle Einheiten in einer geraden Linie trifft.",Un attacco più potente che colpisce tutte le unità in linea retta.,Um ataque mais forte que golpeia todas as unidades em uma linha reta.
ABILITY_HAILOFNAILS_NAME,Hail of Nails,,Lluvia de clavos,Grêle de clous,Nagelhagel,Grandine di Chiodi,Chuva de Pregos
ABILITY_HAILOFNAILS_DESC,An attack that hits all units in a perpendicular line.,,Un ataque que golpea a todas las unidades en una línea perpendicular.,Attaque qui touche toutes les unités en perpendiculaire.,"Ein Angriff, der alle Einheiten in einer senkrechten Linie trifft.",Un attacco che colpisce tutte le unità in linea perpendicolare.,Um ataque que golpeia todas as unidades em uma linha perpendicular.
ABILITY_HAILOFNAILS2_DESC,An attack that hits and Immobilizes all units in a perpendicular line.,,Un ataque que golpea e inflige inmovilización a todas las unidades en una línea perpendicular.,Attaque qui touche toutes les unités en perpendiculaire et leur inflige Immobilisation.,"Ein Angriff, der alle Einheiten in einer senkrechten Linie trifft und sie bewegungsunfähig macht.",Un attacco che colpisce e infligge Immobilizzazione a tutte le unità in linea perpendicolare.,Um ataque que golpeia e imobiliza todas as unidades em uma linha perpendicular.
ABILITY_SPAWNMAGGOTFRIEND_NAME,Spawn Maggot Friend,,Generación de gusano aliado,Invocation d'asticot,Madenfreund rufen,Evoca Larva Amica,Verme Amigo
ABILITY_SPAWNMAGGOTFRIEND_DESC,Spawn a maggot familiar.,,Genera un familiar gusano.,Vous faites apparaître un asticot de compagnie.,Rufe einen Madenbegleiter.,Evochi un famiglio larva.,Gere um familiar verme.
ABILITY_SPAWNMAGGOTFRIEND2_DESC,Spawn a [img:champion] maggot familiar.,,Genera un familiar gusano [img:champion].,Vous faites apparaître un asticot de compagnie [img:champion].,Rufe einen [img:champion] Madenbegleiter.,Evochi un famiglio larva [img:champion].,Gere um [img:champion] familiar verme.
ABILITY_SPAWNPOOTERFRIEND_NAME,Spawn Pooter Friend,,Generación de moscón aliado,Invocation de mouche cracheuse,Pupserfreund rufen,Evoca Puzzone Amico,Gerar Amigo Pooter
ABILITY_SPAWNPOOTERFRIEND_DESC,Spawn a pooter familiar.,,Genera 1 familiar moscón.,Vous faites apparaître une mouche cracheuse de compagnie.,Rufe einen Pupserbegleiter.,Evochi un famiglio puzzone.,Gere um familiar pooter.
ABILITY_SPAWNPOOTERFRIEND2_DESC,Spawn 2 pooter familiars.,,Genera 2 familiares moscones.,Vous faites apparaître 2&nbsp;mouches cracheuses de compagnie.,Rufe zwei Pupserbegleiter.,Evochi 2 famigli puzzone.,Gere dois familiares pooters.
ABILITY_MARKED_NAME,Marked,,Punto de mira,Marqué,Markieren,Marchio,Marcação
ABILITY_MARKED_DESC,Inflict Marked on a unit.,,Inflige punto de mira a una unidad.,Inflige Marqué à une unité.,Verursache Markiert bei einer Einheit.,Infliggi Marchio a un'unità.,Aplique marcação em uma unidade.
ABILITY_MARKED2_DESC,Inflict Marked on a unit and all other units of the same type.,,Inflige punto de mira a una unidad y a todas las demás unidades del mismo tipo.,Inflige Marqué à une unité et aux unités du même type.,Verursache Markiert bei einer Einheit und allen anderen Einheiten ihres Typs.,Infliggi Marchio a un'unità e a tutte le altre unità dello stesso tipo.,Aplique marcação em uma unidade e em todas as outras unidades do mesmo tipo.
ABILITY_SCATTERSHOT_NAME,Scatter Shot,,Tiro de dispersión,Tir éparpillé,Streuschuss,Tiro Frammentato,Tiro Espalhado
ABILITY_SCATTERSHOT_DESC,Fire a bunch of shots randomly in an area.,,Dispara un montón de tiros al azar en un área.,Vous tirez plusieurs fois au hasard dans une zone.,Gib zufällige Schüsse auf einen bestimmten Bereich ab.,Spari una serie di colpi casuali in un'area.,Realize diversos disparos aleatoriamente em uma área.
ABILITY_SCATTERSHOT2_DESC,Fire a bunch of shots randomly in a large area.,,Dispara un montón de tiros al azar en un área amplia.,Vous tirez plusieurs fois au hasard dans une vaste zone.,Gib zufällige Schüsse auf einen größeren bestimmten Bereich ab.,Spari una serie di colpi casuali in un'area più ampia.,Realize diversos disparos aleatoriamente em uma área grande.
ABILITY_BRAMBLESHOT_NAME,Bramble Shot,,Tiro de zarzas,Tir de ronces,Gestrüppschuss,Tiro di Rovi,Tiro de Espinheiros
ABILITY_BRAMBLESHOT_DESC,Fire a shot that spawns brambles in an area.,,Dispara un tiro que genera zarzas en un área.,Votre tir génère des ronces dans une zone.,"Feuere einen Schuss ab, der Dornengestrüpp in einem bestimmten Bereich erscheinen lässt.",Spari un colpo che genera rovi in un'area.,Realize um disparo que gera espinheiros em uma área.
ABILITY_BRAMBLESHOT2_DESC,Fire a shot that spawns brambles in a large area.,,Dispara un tiro que genera zarzas en un área amplia.,Votre tir génère des ronces dans une vaste zone.,"Feuere einen Schuss ab, der Dornengestrüpp in einem größeren bestimmten Bereich erscheinen lässt.",Spari un colpo che genera rovi in un'area più grande.,Realize um disparo que gera espinheiros em uma área grande.
ABILITY_BEARTRAP_NAME,Bear Trap,,Cepo para osos,Piège à ours,Bärenfalle,Trappola per Orsi,Armadilha de Urso
ABILITY_BEARTRAP_DESC,Set a trap within 5 tiles that damages and immobilizes units that walk over it.,,Coloca una trampa en un radio de 5 casillas que inflige daño e inmovilización a las unidades que caminan sobre ella.,Vous installez un piège dans un rayon de 5&nbsp;cases qui inflige des dégâts aux unités qui marchent dessus et les immobilise.,"Lege eine Falle innerhalb von 5&nbsp;Feldern, die bei Einheiten, die über ihr Feld gehen, Schaden verursacht und sie bewegungsunfähig macht.",Piazzi una trappola entro 5 caselle che infligge danno e immobilizza le unità che la attraversano.,Prepare uma armadilha dentro de 5 espaços de distância que causa dano e imobiliza unidades que andam sobre ela.
ABILITY_BEARTRAP2_DESC,Set a trap on any tile that damages and immobilizes units that walk over it.,,Coloca una trampa en cualquier casilla que inflige daño e inmovilización a las unidades que caminan sobre ella.,Vous installez un piège sur une case qui inflige des dégâts aux unités qui marchent dessus et les immobilise.,"Lege eine Falle auf ein beliebiges Feld, die bei Einheiten, die über ihr Feld gehen, Schaden verursacht und sie bewegungsunfähig macht.",Piazzi una trappola su qualsiasi casella che infligge danno e immobilizza le unità che la attraversano.,Prepare uma armadilha em qualquer espaço espaços que causa dano e imobiliza unidades que andam sobre ela.
ABILITY_HARPOON_NAME,Harpoon,,Arpón,Harpon,Harpune,Arpione,Arpão
ABILITY_HARPOON_DESC,Hook onto something in a straight line and drag yourself to it.,,Se engancha a algo en línea recta y atrae a esta unidad hacia ese objeto.,Vous hameçonnez quelque chose en ligne droite et la ramenez vers vous.,Wirf einen Haken auf etwas in einer geraden Linie und zieh dich an seine Position heran.,Agganci qualcosa in linea retta e ti trascini in quella direzione.,Enganche-se em algo em uma linha reta e arraste-se até lá.
ABILITY_HARPOON2_DESC,"Hook onto something in a straight line and drag yourself to it.
[s:.7](This spell costs less.)[/s]",,"Se engancha a algo en línea recta y atrae a esta unidad hacia ese objeto.
[s:.7](Este hechizo cuesta menos).[/s]",Vous hameçonnez quelque chose en ligne droite et la ramenez vers vous. [s:.7](Coût réduit.)[/s],"Wirf einen Haken auf etwas in einer geraden Linie und zieh dich an seine Position heran.
[s:.7](Dieser Zauber kostet weniger.)[/s]","Agganci qualcosa in linea retta e ti trascini in quella direzione.
[s:.7](Quest'incantesimo costa meno.)[/s]","Enganche-se em algo em uma linha reta e arraste-se até lá.
[s:.7](Este encantamento custa menos.)[/s]"
ABILITY_TWINSHOT_NAME,Twin Shot,,Tiro doble,Double tir.,Zwillingsschuss,Doppio Tiro,Tiro Duplo
ABILITY_TWINSHOT_DESC,Shoot twice.,,Dispara 2 veces.,Vous tirez 2&nbsp;fois.,Feuere zwei Schüsse.,Spari due volte.,Dispare duas vezes.
ABILITY_TWINSHOT2_DESC,Shoot thrice.,,Dispara 3 veces.,Vous tirez 3&nbsp;fois.,Feuere drei Schüsse.,Spari tre volte.,Dispare três vezes.
ABILITY_CROSSSHOT_NAME,Cross Shot,,Tiro cruzado,Tir croisé,Kreuzschuss,Tiro Incrociato,Tiro Cruzado
ABILITY_CROSSSHOT_DESC,Shoot four projectiles in an X shape.,,Dispara 4 proyectiles en forma de equis.,Vous tirez 4&nbsp;projectiles dans une zone en forme de X.,Feuere vier Geschosse in X-Form.,Spari quattro proiettili a forma di X.,Dispare quatro projéteis em uma forma de X.
ABILITY_CROSSSHOT2_DESC,Shoot four penetrating projectiles in an X shape.,,Dispara 4 proyectiles perforantes en forma de equis.,Vous tirez 4&nbsp;projectiles pénétrants dans une zone en forme de X.,Feuere vier durchbohrende Geschosse in X-Form.,Spari quattro proiettili perforanti a forma di X.,Dispare quatro projéteis penetrantes em uma forma de X.
ABILITY_BAITTRAP_NAME,Bait Trap,,Trampa con cebo,Piège à appât,Köderfalle,Trappola con Esca,Armadilha de Isca
ABILITY_BAITTRAP_DESC,Set a bait trap that attracts enemies.,,Coloca una trampa con cebo que atrae a los enemigos.,Vous installez un piège à appât pour attirer les ennemis.,"Lege eine Köderfalle, die Gegner anlockt.",Posizioni una trappola con esca che attira i nemici.,Prepare uma armadilha de isca que atrai inimigos.
ABILITY_BAITTRAP2_DESC,Set a bait trap that attracts enemies and inflicts Poison and Slow when eaten.,,Coloca una trampa con cebo que atrae a los enemigos e inflige veneno y ralentización al comerse.,Vous installez un piège à appât pour attirer les ennemis qui leur inflige Poison et Lenteur s'ils le mangent.,"Lege eine Köderfalle, die Gegner anlockt und Gift und Verlangsamung verursacht, wenn jemand sie frisst.",Posizioni una trappola con esca che attira i nemici e infligge Veleno e Rallentamento quando viene mangiata.,Prepare uma armadilha de isca que atrai inimigos e aplica veneno e lentidão ao ser comida.
ABILITY_BOMBSHOT_NAME,Bomb Shot,,Tiro con bomba,Tir explosif,Bombenschuss,Tiro Esplosivo,Tiro Bombástico
ABILITY_BOMBSHOT_DESC,Toss a bomb that explodes and knocks units away.,,Lanza una bomba que explota y hace retroceder a las unidades.,Vous lancez une bombe qui fait reculer les unités en explosant.,"Wirf eine Bombe, die explodiert und Einheiten zurückstößt.",Lanci una bomba che esplode e respinge le unità.,Jogue uma bomba que explode e empurra unidades para longe.
ABILITY_BOMBSHOT2_DESC,Toss a large bomb that explodes and knocks units away.,,Lanza una bomba grande que explota y hace retroceder a las unidades.,Vous lancez une grosse bombe qui fait reculer les unités en explosant.,"Wirf eine große Bombe, die explodiert und Einheiten zurückstößt.",Lanci una bomba grande che esplode e respinge le unità.,Jogue uma bomba grande que explode e empurra unidades para longe.
ABILITY_SUMMONBRAMBLES_NAME,Summon Brambles,,Invocación de zarzas,Invocation de ronces.,Gestrüpp beschwören,Evoca Rovi,Invocar Espinheiros
ABILITY_SUMMONBRAMBLES_DESC,Spawn brambles on any tile.,,Genera zarzas en cualquier casilla.,Vous faites apparaître des ronces sur une case.,Lass auf einem beliebigen Feld Dornengestrüpp erscheinen.,Generi rovi su qualsiasi casella.,Gere espinheiros em qualquer espaço.
ABILITY_SUMMONBRAMBLES2_DESC,Spawn brambles in an area.,,Genera zarzas en un área.,Vous faites apparaître des ronces dans une zone.,Lass in einem bestimmten Bereich Dornengestrüpp erscheinen.,Generi rovi in un'area.,Gere espinheiros em uma área.
ABILITY_FIRESHOT_NAME,Fire Shot,,Tiro de fuego,Tir de feu,Feuerschuss,Tiro Infuocato,Tiro de Fogo
ABILITY_FIRESHOT_DESC,Shoot a projectile that inflicts Burn 2 and lights fires.,,Dispara un proyectil que inflige 2 de quemadura y enciende fuegos.,Vous tirez un projectile qui inflige Brûlure&nbsp;+2&nbsp;et enflamme les cases.,"Feuere ein Geschoss, das Verbrennung&nbsp;2 verursacht und Feuer entzündet.",Spari un proiettile che infligge Bruciatura 2 e genera incendi.,Dispare um projétil que aplica queimadura 2 e acende fogos.
ABILITY_FIRESHOT2_DESC,Shoot a projectile with infinite range that inflicts Burn 4 and lights fires.,,Dispara un proyectil con alcance infinito que inflige 4 de quemadura y enciende fuegos.,Vous tirez un projectile sans limite de portée qui inflige Brûlure&nbsp;+4&nbsp;et enflamme les cases.,"Feuere ein Geschoss mit unendlicher Reichweite, das Verbrennung&nbsp;4 verursacht und Feuer entzündet.",Spari un proiettile con raggio d'azione infinito che infligge Bruciatura 4 e genera incendi.,Dispare um projétil com alcance infinito que aplica queimadura 4 e acende fogos.
ABILITY_TRAILBLAZER_NAME,Trail Blazer,,Vanguardista,Pionnier,Wegbereiter,Pioniere,Pioneirismo
ABILITY_TRAILBLAZER_DESC,Increase your movement. You're unaffected by tile effects until the end of the turn.,,Aumenta el movimiento. No le afectan los efectos de casilla hasta el final del turno.,Votre déplacement augmente. Vous résistez aux effets de case jusqu'à la fin du tour.,Erhöhe deine Bewegung. Bis zum Ende deines Zuges bist du immun gegen Feldeffekte.,Aumenti il tuo movimento. Non subisci alcuna influenza dagli effetti delle caselle fino alla fine del turno.,Aumente seu movimento. Você não sofre efeitos de espaços até o final do turno.
ABILITY_TRAILBLAZER2_DESC,Double your movement.  You're unaffected by tile effects until the end of the turn.,,Duplica el movimiento. No le afectan los efectos de casilla hasta el final del turno.,Votre déplacement est doublé. Vous résistez aux effets de case jusqu'à la fin du tour.,Verdopple deine Bewegung. Bis zum Ende deines Zuges bist du immun gegen Feldeffekte.,Raddoppi il tuo movimento. Non subisci alcuna influenza dagli effetti delle caselle fino alla fine del turno.,Dobre seu movimento. Você não sofre efeitos de espaços até o final do turno.
ABILITY_FOCUSSHOT_NAME,Focus Shot,,Tiro dirigido,Tir précis,Konzentrationsschuss,Tiro Mirato,Tiro Concentrado
ABILITY_FOCUSSHOT_DESC,"Aim at a unit. On your next turn, shoot a projectile that always crits and ignores shield at that unit.",,"Apunta a una unidad. En el siguiente turno, dispara a esa unidad un proyectil que siempre inflige daño crítico e ignora el escudo.","Vous visez une unité. Lors de votre prochain tour, vous tirez un projectile qui inflige toujours un coup critique et ignore la défense de cette unité.","Nimm eine Einheit ins Visier. In deinem nächsten Zug feuerst du ein Geschoss auf sie, das immer kritisch trifft und Schilde ignoriert.","Prendi di mira un'unità. Nel tuo turno successivo, spari un proiettile che infligge sempre un colpo critico e ignora lo scudo contro quell'unità.","Mire em uma unidade. Em seu próximo turno, dispare um projétil que é sempre crítico e ignora escudos na mesma unidade."
ABILITY_FOCUSSHOT2_DESC,Shoot a projectile that always crits and ignores shield.,,Dispara un proyectil que siempre inflige daño crítico e ignora el escudo.,Vous tirez un projectile qui inflige toujours un coup critique et ignore la défense.,"Feuere ein Geschoss, das immer kritisch trifft und Schilde ignoriert.",Spari un proiettile che infligge sempre un colpo critico e ignora lo scudo.,Dispare um projétil que é sempre crítico e ignora escudos.
ABILITY_SHARDS_NAME,Shards,,Fragmentos,Éclats,Scherben,Schegge,Fragmentos
ABILITY_SHARDS_DESC,Shoot a projectile that spawns glass.,,Dispara un proyectil que genera cristales.,Vous tirez un projectile qui fait apparaître du verre.,"Feuere ein Geschoss, das Scherben erscheinen lässt.",Spari un proiettile che genera vetro.,Dispare um projétil que gera vidro.
ABILITY_SHARDS2_DESC,Shoot a projectile that spawns glass in an area and inflicts Bleed 2.,,Dispara un proyectil que genera cristales en un área e inflige 2 de hemorragia.,Vous tirez un projectile qui fait apparaître du verre dans une zone et inflige Saignement&nbsp;+2.,"Feuere ein Geschoss, das in einem bestimmten Bereich Scherben erscheinen lässt und Blutung&nbsp;2 verursacht.",Spari un proiettile che genera vetro in un'area e infligge Sanguinamento 2.,Dispare um projétil que gera vidro em uma área e aplica sangramento 2.
ABILITY_TERRAINWALK_NAME,Terrain Walk,,Paseo por el campo,Promenade,Wanderer,Camminata sul Terreno,Vida no Campo
ABILITY_TERRAINWALK_DESC,Teleport to any grass or water tile.,,Se teletransporta a cualquier casilla de hierba o agua.,Vous vous téléportez sur une case d'herbe ou d'eau.,Teleportiere dich auf ein beliebiges Gras- oder Wasserfeld.,Ti teletrasporti su qualsiasi casella di erba o acqua.,Teletransporte-se para qualquer espaço de grama ou água.
ABILITY_TERRAINWALK2_DESC,Teleport to any grass or water tile. Gain Stealth.,,Se teletransporta a cualquier casilla de hierba o agua. Obtiene sigilo.,Vous vous téléportez sur une case d'herbe ou d'eau. Vous obtenez Furtivité.,Teleportiere dich auf ein beliebiges Gras- oder Wasserfeld. Erhalte Schleichen.,Ti teletrasporti su qualsiasi casella di erba o acqua. Ottieni Furtività.,Teletransporte-se para qualquer espaço de grama ou água. Obtenha furtividade.
ABILITY_EXTEND_NAME,Extend,,Ampliación,Extension,Verlängern,Estensione,Estender
ABILITY_EXTEND_DESC,Give a unit +3 range and reach until the end of their next turn.,,Otorga a una unidad +3 de alcance y extensión hasta el final del turno.,Portée et Allonge&nbsp;+3&nbsp;à une unité jusqu'à la fin de son tour.,Verleihe einer Einheit bis zum Ende ihres nächsten Zuges +3&nbsp;Reichweite.,Fornisci a un'unità +3 a raggio d'azione e portata fino alla fine del suo prossimo turno.,Conceda a uma unidade +3 de alcance e envergadura até o final de seu próximo turno.
ABILITY_EXTEND2_DESC,Give a unit +20 range and reach until the end of their next turn.,,Otorga a una unidad +20 de alcance y extensión hasta el final del turno.,Portée et Allonge&nbsp;+20&nbsp;à une unité jusqu'à la fin de son tour.,Verleihe einer Einheit bis zum Ende ihres nächsten Zuges +20&nbsp;Reichweite.,Fornisci a un'unità +20 a raggio d'azione e portata fino alla fine del suo prossimo turno.,Conceda a uma unidade +20 de alcance e envergadura até o final de seu próximo turno.
ABILITY_CHAOSSHOT_NAME,Chaos Shot,,Tiro caótico,Tir chaotique,Chaosschuss,Tiro Caotico,Tiro Caótico
ABILITY_CHAOSSHOT_DESC,Shoot a random unit within range.,,Le dispara a una unidad al azar dentro de su radio de alcance.,Vous tirez sur une unité au hasard à portée.,Schieße auf eine zufällige Einheit innerhalb deiner Reichweite.,Spari contro un'unità casuale all'interno del raggio d'azione.,Atire em uma unidade aleatória dentro do alcance.
ABILITY_CHAOSSHOT2_DESC,"Shoot a random unit within range, twice!",,Le dispara dos veces a una unidad al azar dentro de su radio de alcance.,Vous tirez sur une unité au hasard à portée 2&nbsp;fois.,Schieße zweimal auf eine zufällige Einheit innerhalb deiner Reichweite.,Spari contro un'unità casuale all'interno del raggio d'azione per due volte!,Atire duas vezes em uma unidade aleatória dentro do alcance.
ABILITY_NEEDLESHOT_NAME,Needle Shot,,Tiro de aguja,Tir hypodermique,Nadelschuss,Tiro dell'Ago,Tiro de Agulha
ABILITY_NEEDLESHOT_DESC,"Shoot a needle that deals damage, gives Thorns, and ignores shield.",,"Dispara una aguja que inflige daño, otorga espinas e ignora el escudo.","Vous tirez une aiguille qui inflige des dégâts, Épines et ignore la défense.","Verschieße eine Nadel, die Schaden und Dornen verursacht und Schilde ignoriert.","Spari un ago che infligge danno, fornisce Spine e ignora lo scudo.","Dispare uma agulha que causa dano, concede espinhos e ignora escudos."
ABILITY_NEEDLESHOT2_DESC,"Shoot a needle that deals damage, gives Thorns, and ignores shield. This deals extra damage to enemies and gives extra Thorns to allies.",,"Dispara una aguja que inflige daño, otorga espinas e ignora el escudo. Esto inflige daño extra a los enemigos y otorga espinas extras a los aliados.","Vous tirez une aiguille qui inflige des dégâts, Épines et ignore la défense. Elle inflige des dégâts supplémentaires aux ennemis et des cumuls supplémentaires d'Épines aux unités alliées.","Verschieße eine Nadel, die Schaden und Dornen verursacht und Schilde ignoriert. Verursacht zusätzlichen Schaden bei Gegnern und verleiht zusätzliche Dornen für Verbündete.","Spari un ago che infligge danno, fornisce Spine e ignora lo scudo. Infligge danno aggiuntivo ai nemici e fornisce Spine supplementari agli alleati.","Dispare uma agulha que causa dano, concede espinhos e ignora escudos. Isto causa dano adicional a inimigos e concede espinhos adicionais a aliados."
ABILITY_SPIKETRAP_NAME,Spike Trap,,Trampa de pinchos,Piège à pieux,Stachelfalle,Trappola a Spuntoni,Armadilha de Espinhos
ABILITY_SPIKETRAP_DESC,Set a trap that deals 8 damage.,,Coloca una trampa que inflige 8 de daño.,Vous installez un piège qui inflige Dégâts&nbsp;+8.,"Lege eine Falle, die 8&nbsp;Schaden verursacht.",Posizioni una trappola che infligge 8 di danno.,Prepare uma armadilha que causa 8 de dano.
ABILITY_SPIKETRAP2_DESC,Set a trap that deals 13 damage.,,Coloca una trampa que inflige 13 de daño.,Vous installez un piège qui inflige Dégâts&nbsp;+13.,"Lege eine Falle, die 13&nbsp;Schaden verursacht.",Posizioni una trappola che infligge 13 di danno.,Prepare uma armadilha que causa 13 de dano.
ABILITY_FLEASHOT_NAME,Flea Shot,,Tiro de pulga,Tir de puce,Flohschuss,Sparapulci,Tiro de Pulga
ABILITY_FLEASHOT_DESC,Shoot a flea at a unit.,,Le dispara una pulga a una unidad.,Vous tirez une puce sur une unité.,Schieße einen Floh auf eine Einheit.,Spari una pulce contro un'unità.,Atire uma pulga em uma unidade.
ABILITY_FLEASHOT2_DESC,Shoot a [img:champion] flea at a unit.,,Le dispara una pulga [img:champion] a una unidad.,Vous tirez une puce [img:champion] sur une unité.,Schieße einen [img:champion]&nbsp;Floh auf eine Einheit.,Spari una pulce [img:champion] contro un'unità.,Atire uma [img:champion] pulga em uma unidade.
ABILITY_WEBTRAP_NAME,Web Trap,,Trampa de telaraña,Toile piégée,Netzfalle,Trappola a Ragnatela,Armadilha de Teia
ABILITY_WEBTRAP_DESC,Set a trap that webs non-bug units that walk through it.,,Coloca una trampa que atrapa a las unidades que no sean bichos y la atraviesen.,Vous installez un piège qui entoure de toile les unités (sauf insectes) qui marchent dessus.,"Lege eine Falle, die alle Einheiten außer Käfer in einem Netz fängt.",Posizioni una trappola che cattura con una ragnatela le unità non-insetto che la attraversano.,Prepare uma armadilha que prende em teias inimigos que não sejam insetos e caminhem sobre ela.
